Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Dual,Price,,Triple,Stand-by,Talk time,Features_1,Protection,_1,_1_1,Models,Build,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Dual_1,Music play,Infrared port,Keyboard,Browser
b'blu',b'BLU Touchbook M7',b'https://fdn2.gsmarena.com/vv/bigpic/blu-tm7.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2017, July'","b'Available. Released 2017, July'",b'187.7 x 107.5 x 9.7 mm (7.39 x 4.23 x 0.38 in)',b'265 g (9.35 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'7.0 inches, 137.9 cm2 (~68.3% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT8321 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC',b'8GB 1GB RAM',b'3.15 MP',,b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'",b'Accelerometer',"b'Li-Po 2800 mAh, non-removable'",,"b'Black, White'",,,,,b'Up to 190 h (3G)',b'Up to 9 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio Pro',b'https://fdn2.gsmarena.com/vv/bigpic/blu-sp.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700 / 1900 / 2100 - S750P',,b'HSPA 21.1/5.76 Mbps',"b'2017, August'","b'Available. Released 2017, August'",b'144.1 x 72.8 x 9.9 mm (5.67 x 2.87 x 0.39 in)',b'151 g (5.33 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'8GB 1GB RAM',b'5 MP',b'Dual-LED flash',b'1080p@30fps',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 2000 mAh, removable'",,"b'Black, Gray, Gold, Rose Gold'","b'8 MP, AF 2 MP, (depth)'",,,,b'Up to 650 h (2G) / Up to 550 h (3G)',b'Up to 24 h (2G) / Up to 12 h (3G)',b'LED flash',,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio G Mini',b'https://fdn2.gsmarena.com/vv/bigpic/blu-sgm1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700 / 1900 / 2100 - S210Q',,b'HSPA 21.1/5.76 Mbps',"b'2017, August'","b'Available. Released 2017, August'",b'133.6 x 67.8 x 10 mm (5.26 x 2.67 x 0.39 in)',b'121 g (4.27 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~61.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6570 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC',b'8GB 512MB RAM',b'5 MP',b'LED flash',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 1700 mAh, removable'",,"b'Black, Blue & White'",,,,,b'Up to 725 h (2G) / Up to 625 h (3G)',b'Up to 30 h (2G) / Up to 18 h (3G)',b'LED flash',,,,,,,,,,,,,,,,,
b'blu',b'BLU Vivo 8',b'https://fdn2.gsmarena.com/vv/bigpic/blu-vivo8.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'2, 4, 7, 12, 17'","b'HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, August'","b'Available. Released 2017, August'",b'154.5 x 76.5 x 8.3 mm (6.08 x 3.01 x 0.33 in)',b'180 g (6.35 oz)',"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6755 Helio P10 (28 nm)',b'Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC',b'64GB 4GB RAM',"b'13 MP, f/2.0, 1/3.1"", 1.12\xc2\xb5m, PDAF'","b'LED flash, HDR'",b'1080p@30fps',"b'16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n/ac, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 4010 mAh, non-removable'",b'Charging 10W',"b'Black, Gold'",,b'About 300 USD',"b'1, 2, 3, 4, 5, 7, 28'",,b'Up to 750 h (2G) / Up to 700 h (3G)',b'Up to 28 h (2G) / Up to 22 h (3G)',b'LED flash',b'Corning Gorilla Glass 3',b'eMMC 5.1',,,,,,,,,,,,,,,
b'blu',b'BLU Studio J8',b'https://fdn2.gsmarena.com/vv/bigpic/blu-st-j8-3g.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - S650P',,b'HSPA 21.1/5.76 Mbps',"b'2017, July'","b'Available. Released 2017, July'",b'155.7 x 77.6 x 8.9 mm (6.13 x 3.06 x 0.35 in)',b'183 g (6.46 oz)',b'Dual SIM (Nano-SIM/ Micro-SIM)',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'8GB 1GB RAM',b'8 MP',b'LED flash',b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 2500 mAh, non-removable'",,"b'Black, Gold, Rose Gold, Silver'",,,,,b'Up to 725 h (2G) / Up to 625 h (3G)',b'Up to 22 h (2G) / Up to 16 h (3G)',b'LED flash',,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio J8 LTE',b'https://fdn2.gsmarena.com/vv/bigpic/blu-st-j8-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 7, 12, 17, 28'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, July'","b'Available. Released 2017, July'",b'155.7 x 77.6 x 8.9 mm (6.13 x 3.06 x 0.35 in)',b'183 g (6.46 oz)',b'Dual SIM (Nano-SIM/ Micro-SIM)',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC',"b'8GB 1GB RAM, 16GB 2GB RAM'",b'8 MP',b'LED flash',b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 2500 mAh, non-removable'",,"b'Black, Gold, Rose Gold, Silver'",,,b'eMMC 5.0',,b'Up to 750 h (2G) / Up to 625 h (3G)',b'Up to 22 h (2G) / Up to 16 h (3G)',b'LED flash',,,,b'Studio J8 LTE',,,,,,,,,,,,,
b'blu',b'BLU Touchbook M7 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/blu-touchbook-m7-pro.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2017, July'","b'Available. Released 2017, July'",b'188.4 x 109.2 x 9.4 mm (7.42 x 4.30 x 0.37 in)',b'275 g (9.70 oz)',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'7.0 inches, 137.9 cm2 (~67.0% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT8321 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC',b'8GB 1GB RAM',b'5 MP',b'LED flash',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'4.0',"b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'",b'Accelerometer',"b'Li-Po 3000 mAh, non-removable'",,"b'Black, Gold'",,,,,b'Up to 200 h (3G)',b'Up to 10 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Grand Mini',b'https://fdn2.gsmarena.com/vv/bigpic/blu-grand-mini.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - G170Q',,b'HSPA 21.1/5.76 Mbps',"b'2017, August'","b'Available. Released 2017, August'",b'132 x 66 x 8.6 mm (5.20 x 2.60 x 0.34 in)',b'132 g (4.66 oz)',b'Dual SIM (Micro-SIM)',b'TFT',"b'4.5 inches, 55.8 cm2 (~64.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6570 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC',b'8GB 512MB RAM',b'5 MP',b'LED flash',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 1500 mAh, removable'",,"b'Black, Rose Gold, Silver, Gold'",,,,,b'Up to 500 h (2G) / Up to 450 h (3G)',b'Up to 20 h (2G) / Up to 15 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU R2 LTE',b'https://fdn2.gsmarena.com/vv/bigpic/blu-r2-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 3, 7, 20 - R0150EE'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, July'","b'Available. Released 2017, July'",b'150.3 x 74.3 x 9.6 mm (5.92 x 2.93 x 0.38 in)',b'156 g (5.50 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'5.2 inches, 74.5 cm2 (~66.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC',"b'16GB 2GB RAM, 32GB 3GB RAM'",b'13 MP',b'Dual-LED dual-tone flash',b'720p@30fps',b'13 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 3000 mAh, non-removable'",,"b'Black, Gold, Rose Gold, Silver'",,,"b'1, 2, 3, 4, 7, 12, 17, 28 - R0170WW'",,b'Up to 725 h (2G) / Up to 625 h (3G)',b'Up to 26 h (2G) / Up to 16 h (3G)',b'dual-LED dual-tone flash',,b'eMMC 5.0',,,,,,,,,,,,,,,
b'blu',b'BLU R2',b'https://fdn2.gsmarena.com/vv/bigpic/blu-r2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2017, July'","b'Available. Released 2017, July'",b'150.3 x 74.3 x 9.6 mm (5.92 x 2.93 x 0.38 in)',b'156 g (5.50 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'5.2 inches, 74.5 cm2 (~66.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'8GB 1GB RAM',b'8 MP',b'Dual-LED dual-tone flash',b'1080p@30fps',b'8 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 3000 mAh, non-removable'",,"b'Black, Gold, Rose Gold, Silver'",,,,,b'Up to 725 h (2G) / Up to 625 h (3G)',b'Up to 26 h (2G) / Up to 16 h (3G)',b'dual-LED dual-tone flash',,,,,,,,,,,,,,,,,
b'blu',b'BLU Tank Xtreme Pro',b'https://fdn2.gsmarena.com/vv/bigpic/blu-tep.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900',"b'2, 4, 7, 12, 17'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, July'","b'Available. Released 2017, July'",b'146 x 74.8 x 13.9 mm (5.75 x 2.94 x 0.55 in)',b'206 g (7.27 oz)',b'Nano-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~63.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.5 GHz Cortex-A53',b'Mali-T720',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',b'8 MP',b'LED flash',b'720p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 4300 mAh, non-removable'",,"b'Black, Blue, Green, Red'",,,b'IP68 dust/water resistant (up to 1.5m for 30 mins)',,b'Up to 750 h (2G) / Up to 700 h (3G)',b'Up to 48 h (2G) / Up to 40 h (3G)',,,b'eMMC 5.0',,,,,,,,,,,,,,,
b'blu',b'BLU Studio J1',b'https://fdn2.gsmarena.com/vv/bigpic/blu-sj1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2017, June'","b'Available. Released 2017, June'",b'121.5 x 62.5 x 10.3 mm (4.78 x 2.46 x 0.41 in)',b'135 g (4.76 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~60.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6570 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC',b'8GB 512MB RAM',b'5 MP',b'LED flash',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 1350 mAh, removable'",,"b'Black, Blue, White'",,,,,b'Up to 450 h (2G) / Up to 400 h (3G)',b'Up to 17 h (2G) / Up to 13 h (3G)',b'LED',,,,,,,,,,,,,,,,,
b'blu',b'BLU Grand X LTE',b'https://fdn2.gsmarena.com/vv/bigpic/blu-gxlte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 7, 12, 17, 28'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, June'","b'Available. Released 2017, June'",b'147.2 x 72 x 8.9 mm (5.80 x 2.83 x 0.35 in)',b'168 g (5.93 oz)',"b'Dual SIM (Micro-SIM/Nano SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC',b'8GB 1GB RAM',"b'8 MP, 1/4.0""'",b'LED flash',b'720p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2400 mAh, non-removable'",,"b'Black, Silver, Gold, Rose Gold'",,,b'eMMC 5.0',,b'Up to 600 h (2G) / Up to 550 h (3G)',b'Up to 20 h (2G) / Up to 15 h (3G)',b'LED flash',,,,,,,,,,,,,,,,,
b'blu',b'BLU Grand XL',b'https://fdn2.gsmarena.com/vv/bigpic/blu-gxl.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - G150Q',,b'HSPA 21.1/5.76 Mbps',"b'2017, June'","b'Available. Released 2017, June'",b'157.5 x 78.6 x 9.1 mm (6.20 x 3.09 x 0.36 in)',b'187 g (6.60 oz)',b'Dual SIM (Nano-SIM)',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~67.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'8GB 1GB RAM',"b'8 MP, AF'",b'LED flash',b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2650 mAh, non-removable'",,"b'Black, Gold, Rose Gold, Silver'",,,b'HSDPA 850 / 900 / 1900 / 2100 - G150EQ',,b'Up to 700 h (2G) / Up to 650 h (3G)',b'Up to 22 h (2G) / Up to 16 h (3G)',b'LED flash',,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio J2',b'https://fdn2.gsmarena.com/vv/bigpic/blu-st-j2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2017, May'","b'Available. Released 2017, May'",b'144.9 x 72.9 x 10.4 mm (5.70 x 2.87 x 0.41 in)',b'143 g (5.04 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6570 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC',b'8GB 512MB RAM',b'5 MP',b'LED flash',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 2000 mAh, removable'",,"b'Black, Gold, Rose Gold'",,,,,b'Up to 650 h (2G) / Up to 550 h (3G)',b'Up to 24 h (2G) / Up to 12 h (3G)',b'LED',,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio Mega',b'https://fdn2.gsmarena.com/vv/bigpic/blu-st-mg.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2017, June'","b'Available. Released 2017, June'",b'166.2 x 83.9 x 9.5 mm (6.54 x 3.30 x 0.37 in)',b'196 g (6.91 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'6.0 inches, 99.2 cm2 (~71.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'8GB 1GB RAM',"b'8 MP, 1/4.0"", AF'",b'LED flash',b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2500 mAh, removable'",,"b'Black, Gold, Rose Gold'",,,,,b'Up to 750 h (2G) / Up to 625 h (3G)',b'Up to 22 h (2G) / Up to 16 h (3G)',b'LED flash',,,,b'Studio Mega',,,,,,,,,,,,,
b'blu',b'BLU R1 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/blu-r1-plus.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'2, 4, 7, 12, 17'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, April'","b'Available. Released 2017, April'",b'153 x 76.6 x 10.5 mm (6.02 x 3.02 x 0.41 in)',b'191 g (6.74 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~71.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC',"b'16GB 2GB RAM, 32GB 3GB RAM'","b'13 MP, f/2.0, 1/4.0"", 1.12\xc2\xb5m, PDAF'","b'LED flash, panorama, HDR'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity'","b'Li-Po 4000 mAh, non-removable'",,b'Black',,,b'eMMC 5.0',,b'Up to 750 h (2G) / Up to 650 h (3G)',b'Up to 30 h (2G) / Up to 22 h (3G)',b'LED flash',,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio Selfie LTE',b'https://fdn2.gsmarena.com/vv/bigpic/blu-ss-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 7, 12, 17, 20'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, March'","b'Available. Released 2017, March'",b'142.7 x 72.9 x 8.8 mm (5.62 x 2.87 x 0.35 in)',b'155 g (5.47 oz)',b'Nano-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 5.1 (Lollipop)',b'Qualcomm MSM8909 Snapdragon 210 (28 nm)',b'Quad-core 1.1 GHz Cortex-A7',b'Adreno 304',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',"b'5 MP, AF'",b'LED flash',b'720p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2000 mAh, removable'",,"b'Black, White'",,,b'eMMC 4.5',,b'Up to 600 h (2G) / Up to 500 h (3G)',b'Up to 24 h (2G) / Up to 14 h (3G)',b'LED flash',,,,,,,,,,,,,,,,,
