Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,,_1,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Models,Triple,_1_1,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 8GB RAM,Protection,128GB 8GB RAM,256GB 12GB RAM,128GB 6GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,Talk time_1,SAR EU,Keyboard,Browser
b'zte',b'ZTE Blade D6',b'https://fdn2.gsmarena.com/vv/bigpic/zte-blade-d6.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',b'LTE 800 / 900 / 1800 / 2600',,"b'HSPA, LTE Cat4 150/50 Mbps'","b'2015, July. Released 2015, August'",b'Discontinued',b'142 x 69.5 x 6.8 mm (5.59 x 2.74 x 0.27 in)',b'122 g (4.30 oz)',,"b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~69.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 5.0.2 (Lollipop), MiFavor 3.2'",b'Mediatek MT6735 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',b'microSDXC (uses shared SIM slot)',b'16GB 2GB RAM',,"b'Dual-LED dual-tone flash, panorama'",b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Yes (optional)',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2200 mAh, non-removable'",,"b'Pink, Gold, Gray, Silver'",b'About 100 EUR',,,,,,,,,,b'Blade V6',,,,,,,,,,,,,,,b'5 MP',,,,b'Up to 440 h (3G)',,b'Up to 7 h (3G)',,,,,,
b'zte',b'ZTE Axon Pro',b'https://fdn2.gsmarena.com/vv/bigpic/zte-axon-pro-r.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'2, 4, 5, 12, 17, 29, 30'",,"b'HSPA, LTE'","b'2015, July. Released 2015, August'",b'Discontinued',b'153.9 x 73.7 x 9.4 mm (6.06 x 2.90 x 0.37 in)',b'172.9 g (6.35 oz)',,b'Nano-SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~73.5% screen-to-body ratio)'","b'1440 x 2560 pixels, 16:9 ratio (~534 ppi density)'","b'Android 5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow)'",b'Qualcomm MSM8994 Snapdragon 810 (20 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57)',b'Adreno 430',b'No',"b'32GB 4GB RAM, 64GB 4GB RAM'",,"b'Dual-LED flash, panorama, HDR'","b'4K@30fps, 1080p@30fps, 720p@120fps'",b'8 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'",b'Fast charging 18W Quick Charge 2.0',"b'Ion Gold, Chromium Silver, Phthalo Blue'",b'About 290 EUR',"b'1, 3, 7, 13, 20'",b'eMMC 5.0',,,,,,,,,,b'32-bit/192kHz audio',,,,,,,b'Corning Gorilla Glass 3',,,,,"b'13 MP, PDAF 2 MP, (depth)'",,,,,b'Up to 240 h (3G)',,b'Up to 12 h (3G)',,,,,,
b'zte',b'ZTE Blade A410',b'https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a410.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',"b'3, 7, 8, 20'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, June. Released 2015, June'",b'Discontinued',b'126 x 64 x 10.2 mm (4.96 x 2.52 x 0.40 in)',b'131 g (4.62 oz)',,b'Micro-SIM',b'TN',"b'4.0 inches, 45.5 cm2 (~56.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6735M (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1500 mAh, removable'",,b'Black',b'About 100 EUR',,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,
b'zte',b'ZTE Obsidian',b'https://fdn2.gsmarena.com/vv/bigpic/zte-obsidian.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700(AWS) / 1900',"b'2, 4, 12'",,"b'HSPA 42.2/5.76 Mbps, LTE'","b'2015, August. Released 2015, September'",b'Discontinued',b'137.4 x 68.6 x 10.2 mm (5.41 x 2.70 x 0.40 in)',b'137.5 g (4.87 oz)',,b'Micro-SIM',b'TFT',"b'4.5 inches, 55.8 cm2 (~59.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6735M (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1800 mAh, removable'",,b'Black',b'About 130 EUR',,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,b'Up to 252 h (3G)',,b'Up to 6 h (3G)',,,,,,
b'zte',b'ZTE Grand X2',b'https://fdn2.gsmarena.com/vv/bigpic/zte-grand-x2-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',"b'2, 4, 5, 7, 12, 17'",,"b'HSPA, LTE'","b'2015, August. Released 2015, August'",b'Discontinued',b'145 x 72.8 x 9.3 mm (5.71 x 2.87 x 0.37 in)',b'145 g (5.11 oz)',,b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 5.1 (Lollipop)',b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDHC (dedicated slot)',b'16GB 2GB RAM',,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2480 mAh, removable'",,b'Black',b'About 130 EUR',b'eMMC 4.5',,,,,,,,,,,,,,,,,,b'Corning Gorilla Glass 3',,,,,,b'2 MP',,,,b'Up to 288 h (3G)',,b'Up to 7 h (3G)',,,,,,
b'zte',b'ZTE Sonata 2',b'https://fdn2.gsmarena.com/vv/bigpic/zte-sonata-2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA',b'LTE (unspecified)',,"b'HSPA, LTE'","b'2015, June. Released 2015, June'",b'Discontinued',b'125 x 63.8 x 11.4 mm (4.92 x 2.51 x 0.45 in)',b'-',,b'Micro-SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~57.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4 (KitKat)',,b'Quad-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'TBC',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1650 mAh, removable'","b'Charging 10W, 30% in 30 min (advertised) Quick Charge 1'",b'Black',b'About 100 EUR',,,b'Yes',b'Yes',,,,,,,,,,,,,,,b'Asahi Dragontrail Glass',,,,,,b'2 MP',,,,,,,,,,,,
b'zte',b'ZTE Blade Apex 3',b'https://fdn2.gsmarena.com/vv/bigpic/zte-blade-apex-3.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',"b'3, 7, 8, 20'",,"b'HSPA, LTE Cat4 150/50 Mbps'","b'2015, June. Released 2015, June'",b'Discontinued',b'134.4 x 67 x 9.6 mm (5.29 x 2.64 x 0.38 in)',b'149 g (5.26 oz)',,b'Micro-SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~62.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat)',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, non-removable'",,b'Black',b'About 110 EUR',b'eMMC 4.5',,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,
b'zte',b'ZTE Maven',b'https://fdn2.gsmarena.com/vv/bigpic/zte-maven.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',"b'2, 4, 5, 17'",,"b'HSPA, LTE'","b'2015, June. Released 2015, June'",b'Discontinued',b'134.9 x 66 x 9.9 mm (5.31 x 2.60 x 0.39 in)',b'133.5 g (4.73 oz)',,b'Micro-SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~62.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 5.1 (Lollipop)',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'TBC',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2100 mAh, non-removable'",,b'Black',b'About 50 EUR',b'eMMC 4.5',,,,,,,,,b'Z812',,,,,,,,,,,,,,,b'VGA',,,,b'Up to 360 h (3G)',,b'Up to 10 h (3G)',,,,,,
b'zte',b'ZTE Blade Q Pro',b'https://fdn2.gsmarena.com/vv/bigpic/zte-blade-qpro.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,,b'HSPA',b'2015. Released 2015',b'Discontinued',b'134.5 x 67.5 x 9.5 mm (5.30 x 2.66 x 0.37 in)',b'166 g (5.86 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~61.5% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 5.0 (Lollipop)',b'Spreadtrum SC7731',b'Quad-core 1.3 GHz',,b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1800 mAh, removable'",,"b'Silver, Black'",b'About 100 EUR',,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,
b'zte',b'ZTE Blade Qlux 4G',b'https://fdn2.gsmarena.com/vv/bigpic/zte-blade-qlux-4g.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'3, 40 - India'",,"b'HSPA, LTE'","b'2015, June. Released 2015, June'",b'Discontinued',b'134.5 x 67.4 x 10.3 mm (5.30 x 2.65 x 0.41 in)',b'154 g (5.43 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~61.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'Android 4.4.4 (KitKat), upgradable to 5.0 (Lollipop)'",b'Mediatek MT6732M (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T760MP2',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,"b'LED flash, HDR, panorama'",b'720p@30fps',"b'8 MP, AF (India) 5 MP, AF (Malaysia)'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2200 mAh, removable'",,b'Black',b'About 70 EUR',"b'3, 5, 7 - Malaysia'",,,,,,,,,,,,,,,,,,,,,,,,"b'5 MP, India, or 2 MP, Malaysia'",,,,b'Up to 250 h (2G) / Up to 250 h (3G)',,b'Up to 11 h 40 min (2G) / Up to 9 h 40 min (3G)',,,,,,
b'zte',b'ZTE nubia Z9',b'https://fdn2.gsmarena.com/vv/bigpic/zlte-nubia-z9.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 38, 39, 40, 41'",,"b'HSPA, LTE-A (2CA) Cat6 300/50 Mbps'","b'2015, May. Released 2015, June'",b'Discontinued',b'147.4 x 68.3 x 8.9 mm (5.80 x 2.69 x 0.35 in)',b'192 g (6.77 oz)',,"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.2 inches, 74.5 cm2 (~74.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~424 ppi density)'","b'Android 5.2 (Lollipop), nubia UI 3'",b'Qualcomm MSM8994 Snapdragon 810 (20 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57)',b'Adreno 430',b'No',"b'32GB 3GB RAM (Classic), 64GB 4GB RAM (Exclusive & Elite)'",,"b'LED flash, panorama, HDR'","b'4K@24fps, 1080p@30fps, 480p@120fps'","b'16 MP, f/2.0, 1/2.6"", 1.12\xc2\xb5m, AF'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'Yes',b'FM radio',"b'microUSB 2.0 (MHL 3 TV-out), USB On-The-Go'","b'Fingerprint (Exclusive edition only; side-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 2900 mAh, non-removable'",,"b'Black, White, Gold'",b'About 350 EUR',b'CDMA 800',b'TD-SCDMA',,,,,,,,,,b'eMMC 5.0',b'Basemark OS II 2.0: 1529Basemark X: 25001',"b'Contrast ratio: 898 (nominal),  1.659 (sunlight)'",b'Photo / Video',b'Voice 67dB / Noise 66dB / Ring 73dB',b'Endurance rating 70h',,,,,,,,"b'8 MP, f/2.0, 1/3.2"", 1.4\xc2\xb5m'",b'Noise -93.3dB / Crosstalk -93.6dB',,,,,,,b'Yes',,,,
b'zte',b'ZTE Blade S6 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/zte-blade-s6-plus.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'3, 7, 8, 20'",,"b'HSPA, LTE Cat4 150/50 Mbps'","b'2015, April. Released 2015, April'",b'Discontinued',b'155 x 78 x 7.7 mm (6.10 x 3.07 x 0.30 in)',b'139.3 g (4.90 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'Android 5.2 (Lollipop), MiFavor 3'",b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',,b'LED flash',b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'",,b'Silver',b'About 280 EUR',b'eMMC 4.5',,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,
b'zte',b'ZTE nubia Z9 Max',b'https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z9-max.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 38, 39, 40, 41'",,"b'HSPA, LTE Cat4 150/50 Mbps'","b'2015, March. Released 2015, April'",b'Discontinued',b'154.8 x 76.6 x 7.9 mm (6.09 x 3.02 x 0.31 in)',b'165 g (5.82 oz)',,"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'Android 5.0.2 (Lollipop), nubia UI 2.8'",b'Qualcomm MSM8994 Snapdragon 810 (20 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57)',b'Adreno 430',b'microSDXC (dedicated slot)',b'16GB 3GB RAM',,"b'LED flash, panorama, HDR'","b'4K@30fps, 1080p@30fps'","b'16 MP, AF'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2900 mAh, non-removable'",,"b'Black, White'",b'About 200 EUR',b'CDMA 800',b'TD-SCDMA',,,,,,,,,,b'24-bit/192kHz audio',,,,,,,,,,,,,b'8 MP',,,,b'Up to 666 h (3G)',,b'Up to 40 h (3G)',,,,,,
b'zte',b'ZTE nubia Z9 mini',b'https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z9-mini.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 38, 39, 40, 41'",,"b'HSPA, LTE Cat4 150/50 Mbps'","b'2015, March. Released 2015, April'",b'Discontinued',b'141.3 x 69.8 x 8.2 mm (5.56 x 2.75 x 0.32 in)',b'147 g (5.19 oz)',,"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD,'","b'5.0 inches, 68.9 cm2 (~69.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'","b'Android 5.0.2 (Lollipop), nubia UI 2.8'",b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'16 MP, f/2.0, AF'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Ion 2900 mAh, non-removable'",,"b'Black, White'",b'About 170 EUR',b'CDMA 800',b'TD-SCDMA',,,,,,,,b'NX511J',,b'eMMC 4.5',,,b'Photo / Video',,b'Endurance rating 65h',,,,,,,,"b'8 MP, f/2.4'",,,,b'Up to 750 h (3G)',,b'Up to 43 h (3G)',,,,,,
b'zte',b'ZTE Open L',b'https://fdn2.gsmarena.com/vv/bigpic/zte-open-l.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',"b'3, 7, 8, 20'",,"b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, March'",b'Cancelled',b'145.5 x 72.8 x 9.4 mm (5.73 x 2.87 x 0.37 in)',b'-',,b'Micro-SIM',"b'TFT, 256K colors'","b'5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Firefox OS 2.2',b'Qualcomm MSM8909 Snapdragon 210 (28 nm)',b'Quad-core 1.1 GHz Cortex-A7',b'Adreno 304',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2200 mAh, removable'",,b'Black',,b'HSDPA 850 / 1900',"b'2, 4, 7, 17'",,,,,,,,,,b'MP3/AAC+/WAV player MP4/H.264 player Photo/video viewer',,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,
b'zte',b'ZTE Grand S3',b'https://fdn2.gsmarena.com/vv/bigpic/zte-grand-s31.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 41'",,"b'HSPA, LTE, EV-DO Rev.A 3.1 Mbps'","b'2015, March. Released 2015, March'",b'Discontinued',b'155 x 77 x 9.8 mm (6.10 x 3.03 x 0.39 in)',b'-',,"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~69.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 4.4 (KitKat)',b'Qualcomm MSM8974AC Snapdragon 801 (28 nm)',b'Quad-core 2.5 GHz Krait 400',b'Adreno 330',b'microSDXC (dedicated slot)',b'16GB 3GB RAM',,"b'Dual-LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps'","b'16 MP, AF'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 3100 mAh, non-removable'",,b'Silver',b'About 300 EUR',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,,,,,,,,,b'eMMC 5.0',,,,,,,,,,,,,b'8 MP',,,,,,,,,,,,
b'zte',b'ZTE Blade L3 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/zte-blade-l3-plus.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2015, March. Released 2015, April'",b'Discontinued',b'139.8 x 71 x 9 mm (5.50 x 2.80 x 0.35 in)',b'150 g (5.29 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'TFT',"b'5.0 inches, 68.9 cm2 (~69.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White, Yellow, Blue'",b'About 100 EUR',b'HSDPA 900 / 2100',,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,
b'zte',b'ZTE Blade L3',b'https://fdn2.gsmarena.com/vv/bigpic/zte-blade-l3.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2015, February. Released 2015, May'",b'Discontinued',b'142.5 x 72.5 x 8.6 mm (5.61 x 2.85 x 0.34 in)',b'-',,b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 5.0 (Lollipop)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",b'About 80 EUR',b'HSDPA 850 / 1900 / 2100',,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,
