Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,128GB 6GB RAM,Build,,Dual,Single_1,256GB 6GB RAM,Triple,_1,Protection,Dual_1,_1_1,Models,Talk time,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Stand-by,SAR,SAR EU,Music play,GPRS,EDGE,Infrared port,Browser,Keyboard,Phonebook,Call records,Messaging,Games,Java,Alert types,Stand-by_1,Talk time_1
b'htc',b'HTC Lead',b'https://fdn2.gsmarena.com/vv/bigpic/htc-lead.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',b'17',,b'HSPA 21.1/5.76 Mbps',b'Not officially announced yet',b'Discontinued',b'-',b'-',b'Mini-SIM',b'IPS LCD',"b'4.3 inches, 52.6 cm2'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'","b'Android 2.3 (Gingerbread), Sense UI'",b'Broadcom BCM4329',b'Dual-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'768MB RAM',,,b'Yes',"b'5 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,,b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion battery',,b'Black',,,,b'No',,,,,b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Document viewer  Voice memo/dial/commands Predictive text input (Swype)',,,,,,,,,,,,,,,,,,,b'HTML',,,,,,,,,
b'htc',b'HTC Titan',b'https://fdn2.gsmarena.com/vv/bigpic/htc-titan.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, August. Released 2011, October'",b'Discontinued',b'131.5 x 70.7 x 9.9 mm (5.18 x 2.78 x 0.39 in)',b'160 g (5.64 oz)',b'Mini-SIM',b'S-LCD',"b'4.7 inches, 62.9 cm2 (~67.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~199 ppi density)'",b'Microsoft Windows Phone 7.5 Mango',b'Qualcomm MSM8255 Snapdragon S2',b'1.5 GHz Scorpion',b'Adreno 205',b'No',b'16GB 512MB RAM',,b'Dual-LED flash',b'720p',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS; Bing Maps'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1600 mAh battery',,b'Carbon Gray',b'About 140 EUR',,,b'MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Facebook and Twitter integration YouTube client Document viewer/editor Voice memo Predictive text input',,b'1.3 MP',,,,,,,,b'Up to 11 h 50 min (2G) / Up to 6 h 50 min (3G)',,b'Contrast ratio: 1007:1 (nominal)',b'Photo / Video',b'Voice 75dB / Noise 66dB / Ring 82dB',b'Noise -86.9dB / Crosstalk -75.5dB',,b'Up to 360 h (2G) / Up to 460 h (3G)',b'0.38 W/kg (head)',,,,,,,,,,,,,,,
b'htc',b'HTC Radar',b'https://fdn2.gsmarena.com/vv/bigpic/htc-radar.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, September. Released 2011, October'",b'Discontinued',b'120.5 x 61.5 x 10.9 mm (4.74 x 2.42 x 0.43 in)',b'137 g (4.83 oz)',b'Mini-SIM',b'S-LCD',"b'3.8 inches, 41.1 cm2 (~55.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~246 ppi density)'",b'Microsoft Windows Phone 7.5 Mango',b'Qualcomm MSM8255 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',b'No',b'8GB 512MB RAM',,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS; Bing Maps'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",b'Non-removable Li-Ion 1520 mAh battery',,"b'Active White, Metal Silver'",b'About 140 EUR',,,b'HSDPA 1700 / 2100 - for T-Mobile',,b'VGA',,,b'SRS audio',b'Corning Gorilla Glass',,b'HTC Locations MP3/eAAC+/WAV/WMA player MP4/H.264/WMV player Document viewer/editor Facebook integration',,b'Up to 10 h (2G) / Up to 8 h 5 min (3G)',,b'Contrast ratio: 797:1 (nominal)',b'Photo / Video',b'Voice 66dB / Noise 66dB / Ring 78dB',b'Noise -88.3dB / Crosstalk -74.7dB',b'Endurance rating 34h',b'Up to 480 h (2G) / Up to 535 h (3G)',b'0.45 W/kg (head) \xc2\xa0 \xc2\xa0 1.17 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC Panache',b'https://fdn2.gsmarena.com/vv/bigpic/htc-panache.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 1700 / 2100',,,b'HSPA 14.4/2 Mbps',"b'2011, June. Released 2011, July'",b'Discontinued',b'122.2 x 62.5 x 11.1 mm (4.81 x 2.46 x 0.44 in)',b'150 g (5.29 oz)',b'Mini-SIM',b'TFT',"b'3.8 inches, 41.1 cm2 (~53.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~246 ppi density)'","b'Android 2.3 (Gingerbread), Sense UI 2'",b'Qualcomm MSM8255 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',"b'microSDHC (dedicated slot), 8 GB included'","b'8GB (1.2GB user available), 768MB RAM'",,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion 1400 mAh battery',,b'Black',b'About 200 EUR',,,b'Optical trackpad',,b'VGA videocall camera',,,b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Document viewer  Voice memo/dial/commands Predictive text input (Swype)',,,,,b'Up to 6 h 40 min',,,,,,,b'Up to 243 h',b'0.68 W/kg (head)',,,,,,,,,,,,,,,
b'htc',b'HTC Status',b'https://fdn2.gsmarena.com/vv/bigpic/htc-status.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900',,,b'HSPA 7.2/0.384 Mbps',"b'2011, June. Released 2011, July 17'",b'Discontinued',b'114.4 x 64.6 x 10.7 mm (4.50 x 2.54 x 0.42 in)',b'120 g (4.23 oz)',b'Mini-SIM',"b'TFT,  256K colors'","b'2.6 inches, 20.1 cm2 (~27.2% screen-to-body ratio)'","b'480 x 320 pixels, 3:2 ratio (~222 ppi density)'",b'Android 2.3 (Gingerbread)',b'Qualcomm MSM7227 Snapdragon S1',b'800 MHz ARM 11',b'Adreno 200',b'microSDHC (dedicated slot)',b'512MB 512MB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1250 mAh battery',,"b'Black, Silver'",b'About 70 EUR',,,b'Facebook dedicated key MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Document viewer Voice memo Predictive text input',,b'VGA',,,,b'Corning Gorilla Glass',,,,b'Up to 6 h 30 min',,,,,,,b'Up to 636 h',b'1.04 W/kg (head) \xc2\xa0 \xc2\xa0 1.00 W/kg (body)',,,,,,,b'QWERTY',,,,,,,,
b'htc',b'HTC Glacier',b'https://fdn2.gsmarena.com/vv/bigpic/htc-glacier.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA',,,b'HSPA',b'Not officially announced yet',b'Discontinued',b'-',b'-',b'Mini-SIM',b'TFT',"b'3.8 inches, 41.1 cm2'","b'480 x 800 pixels, 5:3 ratio (~246 ppi density)'","b'Android 2.2 (Froyo), Sense UI'",b'Qualcomm MSM8255 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',"b'microSDHC (dedicated slot), 8 GB included'",b'768MB RAM',,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion battery',,b'Black',,,,b'Optical trackpad',,b'VGA videocall camera',,,b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Document viewer  Voice memo/dial/commands Predictive text input (Swype)',,,,,,,,,,,,,b'0.68 W/kg (head)',,,b'Yes',b'Yes',,"b'HTML, Adobe Flash'",,,,,,,,,
b'htc',b'HTC Trophy',b'https://fdn2.gsmarena.com/vv/bigpic/htc-trophy.jpg',b'GSM / CDMA / HSPA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,,"b'HSPA 7.2/2 Mbps, EV-DO Rev.A 3.1 Mbps'","b'2011, May. Released 2011, May'",b'Discontinued',b'119 x 61 x 12 mm (4.69 x 2.40 x 0.47 in)',b'139 g (4.90 oz)',b'Mini-SIM',b'TFT',"b'3.8 inches, 41.1 cm2 (~56.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~246 ppi density)'",b'Microsoft Windows Phone 7',b'Qualcomm QSD8650 Snapdragon S1',b'1.0 GHz Scorpion',b'Adreno 200',b'No',b'16GB 576MB RAM',,b'LED flash',b'720p@24fps',"b'5 MP, AF'",,,"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11b/g/n, DLNA'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS; Bing Maps'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion 1300 mAh battery',,b'Black',b'About 90 EUR',,,b'GSM 850 / 900 / 1800 / 1900',,,,,b'HSDPA 2100',,,b'MP3/AAC+/WAV/WMA9 player MP4/WMV9 player Organizer Document viewer/editor Facebook integration Voice memo/dial Predictive text input',,b'Up to 4 h 50 min',,,,,,,b'Up to 286 h',b'1.48 W/kg (head)',,,,,,b'HTML',,,,,,,,,
b'htc',b'HTC DROID Incredible 2',b'https://fdn2.gsmarena.com/vv/bigpic/htc-droid-incredible-2.jpg',b'GSM / CDMA / HSPA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,,"b'EV-DO Rev.A 3.1 Mbps, HSPA'","b'2011, April. Released 2011, April'",b'Discontinued',b'120.7 x 64 x 12.2 mm (4.75 x 2.52 x 0.48 in)',b'135 g (4.76 oz)',b'Mini-SIM',b'S-LCD',"b'4.0 inches, 45.5 cm2 (~59.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'Android 2.2 (Froyo), upgradable to 4.0 (Ice Cream Sandwich), Sense UI'",b'Qualcomm MSM8655 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',"b'microSDHC (dedicated slot), 16 GB included'",b'1.1GB 768MB RAM',,b'Dual-LED flash',b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1450 mAh battery',,"b'Black, Red, White'",b'About 100 EUR',,,b'GSM 850 / 900 / 1800 / 1900',,b'1.3 MP',,,b'HSDPA 900 / 2100',,,b'Dedicated search key MP3/AAC+/WAV/WMA player DivX/XviD/MP4/H.264/WMV player Organizer Document viewer Voice memo/dial/commands Predictive text input',,b'Up to 6 h 30 min',,,,,,,b'Up to 361 h',b'1.29 W/kg (head) \xc2\xa0 \xc2\xa0 1.44 W/kg (body)',,,,,,"b'HTML, Adobe Flash'",,,,,,,,,
b'htc',b'HTC Sensation 4G',b'https://fdn2.gsmarena.com/vv/bigpic/htc-sensation-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 1700 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, April. Released 2011, June 08'",b'Discontinued',b'126.1 x 65.4 x 11.3 mm (4.96 x 2.57 x 0.44 in)',b'148 g (5.22 oz)',b'Mini-SIM',b'S-LCD',"b'4.3 inches, 51.0 cm2 (~61.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'","b'Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI 3'",b'Qualcomm MSM8260 Snapdragon S3',b'Dual-core 1.2 GHz Scorpion',b'Adreno 220',"b'microSDHC (dedicated slot), 8 GB included'",b'1GB 768MB RAM',,b'Dual-LED flash',"b'1080p@30fps, stereo sound rec.'","b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1520 mAh battery',,b'Black',b'About 210 EUR',,,b'HSDPA 850 / 1900  - For Bell (Canada)',,b'VGA',,,b'MP3/AAC+/WAV/WMA player XviD/MP4/H.264/WMV player Organizer Document viewer Voice memo/dial/commands Predictive text input (T9 Trace)',,,,,b'Up to 6 h 40 min (2G) / Up to 8 h 20 min (3G)',,,,,,,b'Up to 400 h (2G) / Up to 350 h (3G)',b'0.61 W/kg (head) \xc2\xa0 \xc2\xa0 1.29 W/kg (body)',,,,,,"b'HTML, Adobe Flash'",,,,,,,,,
b'htc',b'HTC EVO 3D',b'https://fdn2.gsmarena.com/vv/bigpic/htc-evo-3d-gsm.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, Q1. Released 2011, July'",b'Discontinued',b'126 x 65 x 12.1 mm (4.96 x 2.56 x 0.48 in)',b'170 g (6.00 oz)',b'Mini-SIM',b'3D LCD',"b'4.3 inches, 51.0 cm2 (~62.2% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'","b'Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI'",b'Qualcomm MSM8660 Snapdragon S3',b'Dual-core 1.2 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',b'1GB 1GB RAM',,b'Dual-LED flash',"b'720p@30fps (2D), 720p@30fps (3D)'","b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1730 mAh battery',,b'Black',b'About 150 EUR',,,b'HSDPA 900 / 1700 / 2100',,b'1.3 MP',,,b'HSDPA 850 / 2100',b'Corning Gorilla Glass',,b'MP3/AAC+/WAV/WMA player MP4/Xvid/H.264/WMV player Organizer Document viewer/editor Voice memo/dial/commands Predictive text input',,b'Up to 9 h 20 min (2G) / Up to 7 h 45 min (3G)',,b'Contrast ratio: 761:1 (nominal)',b'Photo / Video',b'Voice 65dB / Noise 64dB / Ring 75dB',b'Noise -84.0dB / Crosstalk -73.1dB',,b'Up to 358 h (2G) / Up to 420 h (3G)',b'0.89 W/kg (head) \xc2\xa0 \xc2\xa0 1.05 W/kg (body)',,,,,,b'HTML',,,,,,,,,
b'htc',b'HTC Sensation',b'https://fdn2.gsmarena.com/vv/bigpic/htc-sensation-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, April. Released 2011, May'",b'Discontinued',b'126.1 x 65.4 x 11.3 mm (4.96 x 2.57 x 0.44 in)',b'148 g (5.22 oz)',b'Mini-SIM',b'S-LCD',"b'4.3 inches, 51.0 cm2 (~61.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'","b'Android 2.3.4 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI 3'",b'Qualcomm MSM8260 Snapdragon S3',b'Dual-core 1.2 GHz Scorpion',b'Adreno 220',"b'microSDHC (dedicated slot), 8 GB included'",b'1GB 768MB RAM',,b'Dual-LED flash',"b'1080p@30fps, stereo sound rec.'","b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1520 mAh battery',,"b'Black, Ice White'",b'About 120 EUR',,,b'HSDPA 900 / 1700 / 2100',,b'VGA',,,b'MP3/AAC+/WAV/WMA player XviD/MP4/H.264/WMV player Organizer Document viewer Voice memo/dial/commands Predictive text input (T9 Trace)',b'Corning Gorilla Glass',,,,b'Up to 8 h 20 min (2G) / Up to 6 h 40 min (3G)',,b'Contrast ratio: 720:1 (nominal)',b'Photo / Video',b'Voice 66dB / Noise 66dB / Ring 78dB',b'Noise -90.2dB / Crosstalk -91.1dB',,b'Up to 350 h (2G) / Up to 400 h (3G)',b'0.61 W/kg (head) \xc2\xa0 \xc2\xa0 1.29 W/kg (body)',,,,,,"b'HTML, Adobe Flash'",,,,,,,,,
b'htc',b'HTC EVO 3D CDMA',b'https://fdn2.gsmarena.com/vv/bigpic/htc-evo-3d.jpg',b'CDMA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,,b'EV-DO Rev.A 3.1 Mbps',"b'2011, March. Released 2011, June'",b'Discontinued',b'127 x 66 x 11.9 mm (5.0 x 2.60 x 0.47 in)',b'170.1 g (6.00 oz)',b'Mini-SIM',b'3D S-LCD',"b'4.3 inches, 51.0 cm2 (~60.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'","b'Android 2.3 (Gingerbread), Sense UI 3'",b'Qualcomm MSM8660 Snapdragon S3',b'Dual-core 1.2 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'Dual-LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, WiMAX 802.16 e, DLNA, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1730 mAh battery',,"b'Black, plum'",b'About 220 EUR',,,b'SRS virtual surround sound (via wired headphones)',,b'1.3 MP',,,b'MP3/AAC+/WAV/WMA player MP4/Xvid/H.264/WMV player Organizer Document viewer/editor Voice memo/dial/commands Predictive text input',,,,,b'Up to 6 h',,,,,,,b'Up to 200 h',b'0.89 W/kg (head)',,,,,,b'HTML',,,,,,,,,
b'htc',b'HTC HD7S',b'https://fdn2.gsmarena.com/vv/bigpic/htc-hd7s.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900',,,b'HSPA 7.2/2 Mbps',"b'2011, March. Released 2011, June'",b'Discontinued',b'122 x 68 x 11.2 mm (4.80 x 2.68 x 0.44 in)',b'162 g (5.71 oz)',b'Mini-SIM',b'S-LCD',"b'4.3 inches, 52.6 cm2 (~63.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Microsoft Windows Phone 7',b'Qualcomm QSD8250 Snapdragon S1',b'1.0 GHz Scorpion',b'Adreno 200',b'No',b'16GB 576MB RAM',,b'Dual-LED flash',b'720p',"b'5 MP, AF'",,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP'","b'Yes, with A-GPS; Bing Maps'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1230 mAh battery',,b'Black',b'About 120 EUR',,,b'No',,,,,b'MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Facebook and Twitter integration YouTube client Document viewer/editor Voice memo Predictive text input',,,,,b'Up to 4 h 30 min',,,,,,,b'Up to 276 h',b'0.96 W/kg (head)',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,,,,,
b'htc',b'HTC Prime',b'https://fdn2.gsmarena.com/vv/bigpic/htc-prime.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA',b'Not officially announced yet',b'Discontinued',b'-',b'-',b'Mini-SIM',b'S-LCD',"b'3.7 inches, 39.0 cm2'","b'480 x 800 pixels, 5:3 ratio (~252 ppi density)'",b'Microsoft Windows Phone 7',,,,b'No',b'512MB RAM',,b'LED flash',b'720p',"b'5 MP, AF'",,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP'","b'Yes, with A-GPS; Bing Maps'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion battery',,b'Black',,,,b'No',,,,,b'MP3/AAC+/WAV/WMA9 player MP4/H.264/WMV9 player Organizer Document viewer/editor Voice memo/dial Predictive text input',,,,,,,,,,,,,b'0.55 W/kg (head)',,,,,,b'HTML',b'QWERTY',,,,,,,,
b'htc',b'HTC Merge',b'https://fdn2.gsmarena.com/vv/bigpic/htc-merge-uscellular.jpg',b'GSM / CDMA / HSPA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,,b'EV-DO Rev.A 3.1 Mbps / HSPA',"b'2011, February. Released 2011, April'",b'Discontinued',b'120.7 x 61.9 x 13.8 mm (4.75 x 2.44 x 0.54 in)',b'198 g (6.98 oz)',b'Mini-SIM',b'S-LCD',"b'3.8 inches, 41.1 cm2 (~55.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~246 ppi density)'","b'Android 2.2 (Froyo), Sense UI'",b'Qualcomm MSM7630',b'800 MHz',,b'microSDHC (dedicated slot)',b'2GB 512MB RAM',,b'LED flash',b'720p',"b'5 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,,b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1400 mAh battery',,b'Black',b'About 160 EUR',,,b'GSM 850 / 900 / 1800 / 1900',,,,,b'HSDPA 2100',,,b'Dedicated search key MP3/WAV/AAC+ player MP4/H.264/DivX/XviD player Voice memo/dial Predictive text input',,b'Up to 6 h 30 min',,,,,,,b'Up to 330 h',b'0.72 W/kg (head)',,,,,,"b'HTML, Adobe Flash'",b'QWERTY',,,,,,,,
b'htc',b'HTC Incredible S',b'https://fdn2.gsmarena.com/vv/bigpic/htc-incredible-s1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, February. Released 2011, February'",b'Discontinued',b'120 x 64 x 11.7 mm (4.72 x 2.52 x 0.46 in)',b'135.5 g (4.76 oz)',b'Mini-SIM',b'S-LCD',"b'4.0 inches, 45.5 cm2 (~59.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'Android 2.2 (Froyo), 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI 3.6'",b'Qualcomm MSM8255 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',"b'microSDHC (dedicated slot), 8 GB included'",b'1.1GB 768MB RAM',,b'Dual-LED flash',b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1450 mAh battery',,"b'Black, Red'",b'About 190 EUR',,,b'HSDPA 850 / 1900 / 2100 - North America',,b'1.3 MP',,,b'HSDPA 900 / 1700 / 2100',,,b'Dedicated search key MP3/AAC+/WAV/WMA player DivX/XviD/MP4/H.264/WMV player Organizer Document viewer Voice memo/dial/commands Predictive text input',,b'Up to 9 h 40 min (2G) / Up to 6 h 20 min (3G)',,b'Contrast ratio: 880:1 (nominal)',b'Photo / Video',b'Voice 66dB / Noise 66dB / Ring 76dB',b'Noise -82.4dB / Crosstalk -71.3dB',,b'Up to 290 h (2G) / Up to 370 h (3G)',,b'0.88 W/kg (head)',,,,,"b'HTML, Adobe Flash'",,,,,,,,,
b'htc',b'HTC Desire S',b'https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-s1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, February. Released 2011, March'",b'Discontinued',b'115 x 59.8 x 11.6 mm (4.53 x 2.35 x 0.46 in)',b'130 g (4.59 oz)',b'Mini-SIM',b'S-LCD',"b'3.7 inches, 39.0 cm2 (~56.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~252 ppi density)'","b'Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI 3'",b'Qualcomm MSM8255 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',b'microSDHC (dedicated slot)',b'1.1GB 768MB RAM',,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1450 mAh battery',,"b'Black, Red'",b'About 100 EUR',,,b'Dedicated search key MP3/AAC+/WAV/WMA player DivX/XviD/MP4/H.264/WMV player Organizer Document viewer Voice memo/dial Predictive text input',,b'VGA',,,,b'Corning Gorilla Glass',,,,b'Up to 9 h 50 min (2G) / Up to 7 h 10 min (3G)',,b'Contrast ratio: 914:1 (nominal)',b'Photo / Video',b'Voice 66dB / Noise 64dB / Ring 76dB',b'Noise -90.3dB / Crosstalk -74.7dB',,b'Up to 430 h (2G) / Up to 455 h (3G)',b'0.33 W/kg (head) \xc2\xa0 \xc2\xa0 1.06 W/kg (body)',,,,,,"b'HTML, Adobe Flash'",,,,,,,,,
