Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,Dual,Models,32GB 3GB RAM,_1,_1_1,SAR,Quad,64GB 4GB RAM,128GB 4GB RAM,128GB 6GB RAM,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Talk time_1,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Keyboard,Browser,Alert types,Clock,Alarm,Languages
b'alcatel',b'alcatel Pixi 3 (5)',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pixi-3-5.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 900 / 2100 - EMEA',"b'1, 3, 7, 8, 20 - EMEA'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, January. Released 2015, August'",b'Discontinued',b'141 x 71.5 x 10 mm (5.55 x 2.81 x 0.39 in)',b'-',,"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'",b'TFT',"b'5.0 inches, 68.9 cm2 (~68.3% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4.2 (KitKat) / Android 5.0 (Lollipop) - 4G model',b'Mediatek MT6570 (28 nm) (3G model)Qualcomm MSM8909 (4G model)',b'Dual-core 1.3 GHz Cortex-A7 (3G model)Quad-core 1.1 GHz (4G model)',b'Mali-400',b'microSDHC (dedicated slot)',"b'4GB 512MB RAM, 8GB 1GB RAM (4G)'",b'HSDPA 850 / 900 / 1900 / 2100 - LATAM',,b'LED flash',b'720p@30fps',"b'5 MP or 8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1800 mAh, removable (3G model)'",,"b'Black, White'",b'About 80 EUR',,,,"b'1, 2, 3, 4, 7, 28 - LATAM'",,,,,,,,b'2 MP / VGA',,,,,,,,b'Up to 510 h (2G) / Up to 450 h (3G)',b'Up to 11 h (2G) / Up to 9 h (3G)',,,,,,,b'',b'',,,,,,,,,,,,
b'alcatel',b'alcatel Pixi 3 (4.5)',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pixi-3-4.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 900 / 2100 - EMEA',"b'1, 3, 7, 8, 20 - EMEA'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, January. Released 2015, May'",b'Discontinued',b'132.2 x 65.1 x 10 mm (5.20 x 2.56 x 0.39 in)',b'125 g (4.41 oz)',,"b'Single SIM or Dual SIM (dual stand-by)Mini-SIM (3G model), Micro-SIM (4G model)'",b'TFT',"b'4.5 inches, 55.8 cm2 (~64.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6572M (3G model)MT6735M (4G model)',b'Dual-core 1.0 GHz Cortex-A7 (3G model)Quad-core 1.1 GHz Cortex-A53 (4G model)',b'Mali-400Mali-T720MP2',b'microSDHC (dedicated slot)',"b'4GB 512MB RAM, 4GB 1GB RAM (LATAM)'",b'HSDPA 850 / 1900 / 2100 - LATAM',,b'LED flash',"b'480p@15fps (3G), 720p@30fps (4G)'","b'5 MP or 8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable (3G model)'",,"b'Black, White'",b'About 60 EUR',,b'4027D',,b'HSDPA 850 / 900 / 2100 - LATAM',"b'1, 2, 3, 4, 7, 28 - LATAM'",,,,,,,b'VGA',,,,,,,,b'Up to 480 h (2G) / Up to 300 h (3G)',b'Up to 10 h (2G) / Up to 9 h 30 min (3G)',,,,,,,b'Up to 270 h',b'Up to 10 h',,,,,,,,,,,,
b'alcatel',b'alcatel Pixi 3 (4)',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pixi-3-4.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 900 / 2100 - EMEA',"b'1, 3, 7, 8, 20 - EMEA'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, January. Released 2015, March'",b'Discontinued',b'121.3 x 64.2 x 11.6 mm (4.78 x 2.53 x 0.46 in)',b'110 g (3.88 oz)',,"b'Single SIM or Dual SIM (dual stand-by)Mini-SIM (3G model), Micro-SIM (4G model)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~58.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'Android 4.2.2 (Jelly Bean), upgradable to 5.0 (Lollipop)'",b'Mediatek MT6572M (3G model)Qualcomm MSM8909 (4G model)',b'Dual-core 1.0 GHz Cortex-A7 (3G model)Quad-core 1.1 GHz Cortex-A7 (4G model)',b'Mali-400Adreno 304',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'HSDPA 850 / 1900 - LATAM',,b'LED flash',b'720p@30fps',b'2 MP or 5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable (EMEA)'",,"b'Black, White'",b'About 50 EUR',,"b'4013D, 4013X'",,b'HSDPA 850 / 1900 / 2100 - LATAM',"b'1, 2, 4, 7, 28 - LATAM'",,,,,,,b'VGA',,,,,,,,b'Up to 466 h (2G) / Up to 350 h (3G)',b'Up to 8 h 20 min (2G) / Up to 7 h 40 min (3G)',,,,,,,b'',b'',,,,,,,,,,,,
b'alcatel',b'alcatel Pixi 3 (3.5) Firefox',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-p335-ff.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 900 / 2100 - EMEA',,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, May'",b'Discontinued',b'112.2 x 62 x 11.9 mm (4.42 x 2.44 x 0.47 in)',b'98 g (3.46 oz)',,"b'Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~52.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Firefox 2.0',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',b'HSDPA 850 / 1900 - LATAM',,b'LED flash (optional)',b'Yes',b'2 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS (optional)'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1300 mAh, removable'",,b'Black',b'About 40 EUR',,,,b'HSDPA 850 / 1900 / 2100 - LATAM',b'MP3/AAC+/WAV player MP4/H.264 player Document viewer',,,,,,,b'VGA',,,,,,,,b'Up to 432 h (2G) / Up to 325 h (3G)',b'Up to 7 h (2G) / Up to 6 h 30 min (3G)',b'Up to 40 h',,,,,,b'Up to 380 h',b'Up to 6 h',,,,,,,,,,,,
b'alcatel',b'alcatel Pixi 3 (3.5)',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pixi-3-3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, February'",b'Discontinued',b'112.2 x 62 x 11.9 mm (4.42 x 2.44 x 0.47 in)',b'100 g (3.53 oz)',,"b'Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~52.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'HSDPA 850 / 1900',,b'LED flash (optional)',b'480p@15fps',b'2 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS (optional)'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1300 mAh, removable'",,"b'Black, White'",,,"b'4009X, 4009D, 4009A'",,b'HSDPA 850 / 1900 / 2100',,,,,,,,b'VGA',,,,,,,,b'Up to 432 h (2G) / Up to 325 h (3G)',b'Up to 7 h (2G) / Up to 6 h 30 min (3G)',b'Up to 40 h',,,,,,b'Up to 381 h',b'Up to 6 h',,,,,,,,,,,,
b'alcatel',b'alcatel Pop D3',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-d3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, August. Released 2014, September'",b'Discontinued',b'121.6 x 64.4 x 12.1 mm (4.79 x 2.54 x 0.48 in)',b'114 g (4.02 oz)',,b'Micro-SIM',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~58.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz',,b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,"b'LED flash, HDR'",b'720p',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Yes',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1400 mAh, removable'",,"b'Midnight Blue, Dark Chocolate, Dark Aubergine, White, Red, Yellow, Orange, Green, Purple'",b'About 130 EUR',,,,,,,,,,,,b'VGA',,,,,,,,b'Up to 400 h (2G) / Up to 350 h (3G)',b'Up to 9 h (2G) / Up to 6 h (3G)',b'Up to 13 h',,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Pop D1',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-d1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, August. Released 2014, September'",b'Discontinued',b'112.2 x 62 x 12 mm (4.42 x 2.44 x 0.47 in)',b'101 g (3.56 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~52.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Dual-core 1.0 GHz',,b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'HDR',b'Yes',b'2 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1300 mAh, removable'",,"b'Midnight Blue, Dark Chocolate, Dark Aubergine, White, Red, Yellow, Orange, Green, Purple'",b'About 80 EUR',,,,,,,,,,,,b'VGA',,,,,,,,b'Up to 433 h (2G) / Up to 325 h (3G)',b'Up to 6 h 40 min (2G) / Up to 2 h 40 min (3G)',b'Up to 20 h',,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Pop Icon',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-icon.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, September. Released 2014, October'",b'Discontinued',b'141 x 72.1 x 9.9 mm (5.55 x 2.84 x 0.39 in)',b'149 g (5.26 oz)',,b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~67.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Quad-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,b'Black',b'About 120 EUR',,b'A564C',,,,,,,,,,b'VGA',,,,,,,,b'Up to 800 h (2G) / Up to 667 h (3G)',b'Up to 13 h (2G) / Up to 8 h (3G)',b'Up to 20 h',,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Fire C 2G',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-fire-c-4020d.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2014, October. Released 2014, October'",b'Discontinued',b'112.2 x 62 x 12 mm (4.42 x 2.44 x 0.47 in)',b'93 g (3.28 oz)',,b'Dual SIM (dual stand-by)',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~52.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Firefox OS 1.3',b'Spreadtrum 6821',b'1.0 GHz',,b'microSDHC (dedicated slot)',"b'256MB ROM, 128MB RAM'",b'MP3/AAC/WAV player MP4/H.263 player Photo viewer',,,b'320p',b'1.3 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP'",b'No',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1000 mAh, removable'",,"b'Bluish Black, Dark Chocolate'",b'About 30 EUR',,b'4020D',,,,,,,,,,"b'VGA, optional/operator dependent'",,,b'Yes',b'Yes',,,,b'Up to 160 h',b'Up to 7 h',,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Pop 2 (5) Premium',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-2-5-prem.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 20 - 7044Y'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, September. Released 2015, May'",b'Discontinued',b'141 x 71.5 x 8.9 mm (5.55 x 2.81 x 0.35 in)',b'151 g (5.33 oz)',,b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 5.0 (Lollipop)',,b'Quad-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'8GB 1GB RAM',"b'1, 2, 4, 7, 28 - 7044A'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Yes (7044Y)',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity/ compass (7044Y)'","b'Li-Ion 2500 mAh, removable'",,"b'White, Volcano Black, Full White'",,,,,,,,,,,,,b'2 MP',,,,,,,,b'Up to 480 h (2G) / Up to 480 h (3G)',b'Up to 12 h (2G) / Up to 18 h (3G)',,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Pop 2 (5)',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-2-5.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 20 - 7043Y, 7043K'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, September. Released 2015, May'",b'Discontinued',b'141 x 71.5 x 9.7 mm (5.55 x 2.81 x 0.38 in)',b'170 g (6.00 oz)',,"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'",b'TFT',"b'5.0 inches, 68.9 cm2 (~68.3% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 5.0 (Lollipop)',,b'Quad-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'8GB 1GB RAM',"b'1, 2, 4, 7, 28 - 7043A, 7043E'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Yes (7043Y / 7043K)',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2500 mAh, removable'",,"b'Black/White, Platinum Silver, Ash Gray, Volcano Black Full White, White/Platinum Silver, Cozy Red, Lemon Yellow, Aqua Blue, Jade Green, Lavender'",,,"b'7043A, 7043K, 7043Y'",,,,,,,,,,b'VGA',,,,,,,,b'Up to 500 h (2G) / Up to 500 h (3G)',b'Up to 8 h 20 min',,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Pop 2 (4)',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-2-4.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 20'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2014, September. Released 2015, May'",b'Discontinued',b'121.5 x 64.4 x 12.4 mm (4.78 x 2.54 x 0.49 in)',b'125 g (4.41 oz)',,b'Micro-SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~58.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 5.0 (Lollipop)',,b'Quad-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,"b'LED flash, HDR, panorama'",b'720p@30fps',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,"b'Full White, Black/White, Ash Gray, Volcano BlackWhite/Cozy Red, Lemon Yellow/ Aqua Blue'",,,,,,,,,,,,,b'VGA',,,,,,,,b'Up to 250 h (2G) / Up to 200 h (3G)',b'Up to 6 h (2G) / Up to 5 h (3G)',,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Pop 2 (4.5) Dual SIM',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-2-45.jpg',b'GSM / HSPA / LTE',"b'GSM 850 / 900 / 1800 / 1900 - 5042D, 5042E (SIM 1, SIM 2)'","b'HSDPA 850 / 900 / 1900 / 2100 - 5042D, 5042E'","b'1, 3, 7, 8, 20 - 5042D'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, September. Released 2014, December'",b'Discontinued',b'132.5 x 65.4 x 9.9 mm (5.22 x 2.57 x 0.39 in)',b'147 g (5.19 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'TFT',"b'4.5 inches, 55.8 cm2 (~64.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4 (KitKat)',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',b'microSDHC (dedicated slot)',"b'8GB (5GB user available), 1GB RAM'","b'1, 2, 4, 7, 28 - 5042E'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,"b'Lemon Yellow, Lavender, Jade Green, Cozy Red, Aqua Blue, White, Platinum Silver, Ash Gray, Volcano Black'",b'About 180 EUR',,,,b'eMMC 4.5',,,,,,,,b'VGA',,,,,,,,b'Up to 400 h (2G) / Up to 400 h (3G)',b'Up to 8 h (2G) / Up to 12 h (3G)',,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Pop 2 (4.5)',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-2-45.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all models',"b'HSDPA 850 / 900 / 1900 / 2100 - 5042A, 5042X, 5042W, 5042G'","b'1, 2, 4, 5, 7 - 5042A'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, September. Released 2014, December'",b'Discontinued',b'132.5 x 65.4 x 10 mm (5.22 x 2.57 x 0.39 in)',b'147 g (5.19 oz)',,b'Micro-SIM',b'TFT',"b'4.5 inches, 55.8 cm2 (~64.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat)',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',b'microSDHC (dedicated slot)',"b'8GB (5GB user available), 1GB RAM'",b'HSDPA 2100  / 800 - 5042F',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,"b'Lemon Yellow, Lavender, Jade Green, Cozy Red, Aqua Blue, White, Platinum Silver, Ash Gray, Volcano Black'",b'About 130 EUR',,,,"b'1, 3, 7, 8, 20 - 5042X'",b'eMMC 4.5',,,,,,,b'VGA',,,,,,,,b'Up to 400 h (2G) / Up to 400 h (3G)',b'Up to 8 h (2G) / Up to 12 h (3G)',,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Fierce 2',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-fierce2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700 / 1900 / 2100',,b'HSPA',"b'2014, August. Released 2014, September'",b'Discontinued',b'141 x 71.9 x 9.9 mm (5.55 x 2.83 x 0.39 in)',b'149.1 g (5.26 oz)',,b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.0% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Quad-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,b'Black',b'About 90 EUR',,"b'7040T, 7040N'",,,,,,,,,,b'VGA',,,,,,,,b'Up to 336 h (3G)',b'Up to 6 h (3G)',,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Evolve 2',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-evolve2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700 / 1900 / 2100',,b'HSPA',"b'2014, October. Released 2014, October'",b'Discontinued',b'121.6 x 64.5 x 11.7 mm (4.79 x 2.54 x 0.46 in)',b'121.1 g (4.27 oz)',,b'Micro-SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~58.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz',,b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'LED flash',b'720p@30fps',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1400 mAh, removable'",,b'Black',b'About 60 EUR',,,,,,,,,,,,b'VGA',,,,,,,,b'Up to 336 h (3G)',b'Up to 6 h (3G)',,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Pop 8S',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-8s-1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 20'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, September. Released 2014, December'",b'Discontinued',b'209 x 128 x 7.2 mm (8.23 x 5.04 x 0.28 in)',b'327 g (11.53 oz)',,b'Micro-SIM',b'IPS LCD',"b'8.0 inches, 185.6 cm2 (~69.4% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~189 ppi density)'",b'Android 4.4.2 (KitKat)',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',b'eMMC 4.5',,,b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'",b'Yes',b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 4100 mAh, non-removable'",,"b'White, Black/ color back panels'",b'About 250 EUR',,,,,,,,,,,,b'3 MP',,,,,,,b'Yes',,,,,,,,,,,,,,,,,,,,,,
