Brand,Model Name,Model Image,Technology,2G bands,3G bands,,4G bands,_1,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,128GB 4GB RAM,_1_1,Build,Single_1,Features_1,4GB 512MB RAM,5G bands,Protection,Dual,Phonebook,Call records,Messaging,Games,Java,SAR,SAR EU,128MB 64MB RAM,Triple,32GB 3GB RAM,64GB 3GB RAM,32GB 2GB RAM,16GB 2GB RAM,GPRS,EDGE,Stand-by,Talk time,128GB 8GB RAM,64GB 6GB RAM,64GB 8GB RAM,16GB 1GB RAM,16MB 8MB RAM,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,128GB 6GB RAM,4GB 512MB,Five,8GB 1GB RAM,Music play,Stand-by_1,Talk time_1,16GB 3GB RAM,Keyboard,Browser,Infrared port,Alert types,Languages,Clock,Alarm
b'nokia',b'Nokia 1209',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-1209.jpg',b'GSM',b'GSM 900 / 1800',,b'GSM 850 / 1900 - US version',,b'Dust-resistant keypad Flashlight',,"b'2008, January. Released 2008, August'",b'Discontinued',"b'102 x 44.1 x 17.5 mm, 70.5 cc (4.02 x 1.74 x 0.69 in)'",b'79.9 g (2.75 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.4 inches, 27.6 x 21.8 mm, 6.3 cm2 (~14.1% screen-to-body ratio)'","b'96 x 98 pixels, 1:1 ratio (~98 ppi density)'",,,,,b'No',,,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery (BL-5CA)',,"b'Blue, Gray'",,b'About 40 EUR',,,b'Organizer Stopwatch Predictive text input',,,,,,,,b'Multiple phonebooks with up to 200 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS(up to 60)',b'Yes',b'No',,b'1.01 W/kg (head)',,,,,,,b'No',b'No',b'Up to 365 h',b'Up to 7 h',,,,,,,,,,,,,,,,,,,,,b'No',,b'Vibration; Downloadable polyphonic ringtones',b'80 languages',,
b'nokia',b'Nokia 3110 Evolve',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-3110-evolve.gif',b'GSM',b'GSM 900 / 1800 / 1900',,"b'5-way navigation key Downloadable wallpapers, screensavers'",,b'No',,"b'2007, December. Released 2008'",b'Discontinued',"b'108.5 x 45.7 x 15.6 mm, 72 cc (4.27 x 1.80 x 0.61 in)'",b'87 g (3.07 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~20.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSD (dedicated slot)',b'9MB',,,b'Yes',b'1.3 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'miniUSB',b'',b'Removable Li-Ion 1020 mAh battery (BL-5C)',,b'Grey',,b'About 100 EUR',,,b'MP3/MP4/AAC+/3gp/WMA player Organizer Voice memo Voice command Predictive text input Push to talk',,,,,,,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Downloadable',"b'Yes, MIDP 2.0'",b'1.10 W/kg (head) \xc2\xa0 \xc2\xa0 0.33 W/kg (body)',b'0.96 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 380 h',b'Up to 3 h 30 min',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",,,
b'nokia',b'Nokia N82',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-n82.gif',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',"b'MP3/WMA/WAV/RA/AAC/M4A player MP4/H.264/RV/AVC player Document viewer (Word, Excel, PowerPoint, PDF) Organizer Voice dial/memo TV-out Push to talk Predictive text input'",,,b'HSPA',"b'2007, November. Released 2007, November'",b'Discontinued',"b'112 x 50.2 x 17.3 mm, 90 cc (4.41 x 1.98 x 0.68 in)'",b'114 g (4.02 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.4 inches, 17.8 cm2 (~31.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Symbian OS 9.2, S60 rel. 3.1'",,b'332 MHz Dual ARM 11',b'3D Graphics HW Accelerator',"b'microSDHC (dedicated slot), 2 GB included'",b'100MB 128MB RAM',,"b'Carl Zeiss optics, xenon flash'",b'480p@30fps',"b'5 MP, AF'",b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g, UPnP technology'","b'2.0, A2DP'","b'Yes, with A-GPS; Nokia Maps'",,b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1050 mAh battery (BP-6MT)',,"b'Silver, Black'",,b'About 170 EUR',,,,,b'CIF videocall camera',,,,,,,,,,,b'1.16 W/kg (head) \xc2\xa0 \xc2\xa0 1.20 W/kg (body)',b'1.07 W/kg (head)',,,,,,,,,b'Up to 225 h (2G) / 216 h (3G)',b'Up to 4 h 20 min (2G) / 3 h 10 min (3G)',,,,,,,,,b'Voice 70dB / Noise 61dB / Ring 65dB',b'Noise -81.6dB / Crosstalk -69.3dB',,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, monophonic, MP3 ringtones'",,,
b'nokia',b'Nokia 8800 Sapphire Arte',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-sp-arte.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',b'Sapphire gem stone on D-pad',,b'No',"b'Yes, 384 kbps'","b'2007, November. Released 2008, February'",b'Discontinued',"b'109 x 45.6 x 14.6 mm, 65 cc (4.29 x 1.80 x 0.57 in)'",b'150 g (5.29 oz)',b'Mini-SIM',"b'OLED, 16M colors'","b'2.0 inches, 12.4 cm2 (~24.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'No',b'1GB',,,b'480p@15fps',"b'3.15 MP, AF'",,b'Yes',b'No',b'No',b'Yes',b'No',,b'No',"b'microUSB, USB On-The-Go'",b'Accelerometer',b'Removable Li-Ion 1000 mAh battery (BL-4U)',,b'Brown',,b'About 720 EUR',,,b'MP3 player Voice memo Predictive text input Organizer',,,,,,b'Scratch-resistant glass',,"b'1000 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes  + Downloadable',"b'Yes, MIDP 2.0'",b'0.39 W/kg (head) \xc2\xa0 \xc2\xa0 0.60 W/kg (body)',b'0.34 W/kg (head)',,,,,,,,,b'Up to 300 h (2G) / 288 h (3G)',b'Up to 3 h (2G) / 2 h 45 min (3G)',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3, video ringtones ringtones'",,,
b'nokia',b'Nokia 8800 Arte',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-arte.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',b'No',,b'MP3/AAC/eAAC player Voice memo Predictive text input Calculator',"b'Yes, 384 kbps'","b'2007, November. Released 2007, December'",b'Discontinued',"b'109 x 45.6 x 14.6 mm, 65 cc (4.29 x 1.80 x 0.57 in)'",b'150 g (5.29 oz)',b'Mini-SIM',"b'OLED, 16M colors'","b'2.0 inches, 12.4 cm2 (~24.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'No',b'1GB',,,b'480p@15fps',"b'3.15 MP, AF'",,b'Yes',b'No',b'No',b'2.0',b'No',,b'No',"b'microUSB, USB On-The-Go'",b'Accelerometer',b'Removable Li-Ion 1000 mAh battery (BL-4U)',,b'Black',,b'About 610 EUR',,,,,,,,,b'Scratch-resistant glass',,"b'1000 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes  + Downloadable',"b'Yes, MIDP 2.1'",,,,,,,,,,,b'Up to 300 h',b'Up to 3 h',,,,,,,,,b'Voice 66dB / Noise 66dB / Ring 66dB',,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3, video ringtones ringtones'",,,
b'nokia',b'Nokia 6301',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6301.gif',b'GSM',b'GSM 900 / 1800 / 1900',,"b'Downloadable wallpapers, screensavers'",,b'No',,"b'2007, September. Released 2008, March'",b'Discontinued',"b'106.8 x 43.8 x 13.1 mm, 55.6 cc (4.20 x 1.72 x 0.52 in)'",b'93 g (3.28 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.0 inches, 12.4 cm2 (~26.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'microSD (dedicated slot)',b'30MB',,,b'QCIF',b'2 MP',,b'Yes',b'No',"b'Wi-Fi 802.11 b/g, UMA technology'",b'2.0',b'No',,b'Stereo FM radio',b'miniUSB',b'',b'Removable Li-Ion 860 mAh battery (BL-4C)',,b'Cocoa',,b'About 130 EUR',,,b'Push to talk MP3/MP4/AAC/AAC+/eAAC+ player  Voice memo Voice command Predictive text input Organizer',,,,,,,,"b'1000 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes  + Downloadable',"b'Yes, MIDP 2.0'",b'0.71 W/kg (head) \xc2\xa0 \xc2\xa0 0.55 W/kg (body)',b'0.51 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 310 h',b'Up to 3 h 30 min',,,,,,,,,,,,,,,,,b'',b'',,,"b'WAP 2.0/xHTML, Adobe Flash Lite'",,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia E51',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-e51.gif',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 2100',b'Five-way scroll key Downloadable themes',,b'No',b'HSPA 3.6/0.384 Mbps',"b'2007, September. Released 2007, November'",b'Discontinued',"b'114.8 x 46 x 12 mm, 61 cc (4.52 x 1.81 x 0.47 in)'",b'100 g (3.53 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.0 inches, 12.4 cm2 (~23.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'","b'Symbian OS 9.2, Series 60 v3.1 UI'",,b'369 MHz ARM 11',,b'microSDHC (dedicated slot)',b'130MB 96MB RAM',,,b'320p@15fps',b'2 MP',,b'Yes',b'No',"b'Wi-Fi 802.11b/g, VoIP over WLAN'","b'2.0, A2DP'",b'No',,b'FM radio',b'miniUSB 2.0',b'',b'Removable Li-Ion 1050 mAh battery ( BP-6MT)',,"b'Black, Silver'",,b'About 120 EUR',,,"b'Push to talk WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Document viewer (Word, Excel, PowerPoint, PDF) incl. MS Office 2007 support via free update Predictive text input Voice command/memo Organizer'",,,,,,,,,,,,,b'1.38 W/kg (head) \xc2\xa0 \xc2\xa0 0.75 W/kg (body)',b'1.47 W/kg (head)',,,,,,,,,b'Up to 310 h',b'Up to 4 h 20 min',,,,,,,,,b'Voice 67dB / Noise 65dB / Ring 71dB',b'Noise -76.4dB / Crosstalk -74.8dB',,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",b'Yes',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia E51 camera-free',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-e51-camera-free.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 2100',b'Five-way scroll key Downloadable themes',,b'No',b'HSPA 3.6/0.384 Mbps',"b'2008, February. Released 2008, Q2'",b'Discontinued',"b'114.8 x 46 x 12 mm, 61 cc (4.52 x 1.81 x 0.47 in)'",b'100 g (3.53 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.0 inches, 12.4 cm2 (~23.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'","b'Symbian OS 9.2, Series 60 v3.1 UI'",,b'369 MHz ARM 11',,b'microSDHC (dedicated slot)',b'130MB 96MB RAM',,,,,,b'Yes',b'No',"b'Wi-Fi 802.11b/g, VoIP over WLAN'","b'2.0, A2DP'",b'No',,b'FM radio',b'miniUSB 2.0',b'',b'Removable Li-Ion 1050 mAh battery ( BP-6MT)',,"b'Black, Silver'",,b'About 130 EUR',,,b'Push to talk WMV/RV/MP4/3GP player - MP3/WMA/WAV/RA/AAC/M4A player - Document viewer Predictive text input - Voice command/memo - Organizer - Nokia Intellisync Wireless Email - Exchange mail',,,,,,,,,,,,,b'1.47 W/kg (head) \xc2\xa0 \xc2\xa0 0.75 W/kg (body)',b'1.38 W/kg (head)',,,,,,,,,b'Up to 310 h',b'Up to 4 h 20 min',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",b'Yes',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia 6263',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6263.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 1700 / 2100',"b'Second external TFT display, 256K colors (128 x 160 pixels) Downloadable screensavers,  wallpapers'",,b'No',"b'Yes, 384 kbps'","b'2007, December. Released 2007, December'",b'Discontinued',b'94.5 x 47.7 x 21.5 mm (3.72 x 1.88 x 0.85 in)',b'105 g (3.70 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~33.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSD (dedicated slot)',,,b'LED flash',b'Yes',b'1.3 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'miniUSB 2.0',b'',b'Removable Li-Ion battery',,b'Black',,b'About 70 EUR',,,b'MP3/AAC/M4A/eAAC+ player  Predictive text input Organizer Voice dial/memo',,,,,,,,"b'Yes, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes  + downloadable',"b'Yes, MIDP 2.1'",b'0.43 W/kg (head) \xc2\xa0 \xc2\xa0 0.60 W/kg (body)',b'0.31 W/kg (head)',,,,,,,,,b'288 h (3G)',b'3 h (3G)',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia N81 8GB',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-n81-8gb.gif',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 2100',b'Touch-sensitive Navi wheel',,b'WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Predictive text input Push to talk  Voice dial/memo Organizer',"b'Yes, 384 kbps'","b'2007, August. Released 2007, October'",b'Discontinued',"b'102 x 50 x 17.9 mm, 86 cc (4.02 x 1.97 x 0.70 in)'",b'140 g (4.94 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.4 inches, 17.8 cm2 (~35.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Symbian OS 9.2, Series 60 v3.1 UI'",,b'369 MHz ARM 11',,b'No',b'8GB 96MB RAM',,b'LED flash',b'320p@15fps',b'2 MP',b'',b'Yes',b'Yes',b'Wi-Fi 802.11b/g with UPnP',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'microUSB 2.0',b'',b'Removable Li-Po 1050 mAh battery (BT-6MT)',,b'Cocoa brown',,b'About 200 EUR',,,,,b'CIF videocall camera',,,,,,,,,,,b'0.81 W/kg (head) \xc2\xa0 \xc2\xa0 0.60 W/kg (body)',b'0.73 W/kg (head)',,,,,,,,,b'Up to 410 h',b'Up to 4 h (2G) / 3 h (3G)',,,,,,,,,b'Voice 68dB / Noise 67dB / Ring 75dB',b'Noise -86.6dB / Crosstalk -69.9dB',,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, monophonic, MP3 ringtones'",,,
b'nokia',b'Nokia N81',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-n81.gif',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 2100',b'Touch-sensitive Navi wheel',,b'MP3/AAC/MP4 player Predictive text input Push to talk  Voice dial/memo Organizer',"b'Yes, 384 kbps'","b'2007, August. Released 2007, November'",b'Discontinued',"b'102 x 50 x 17.9 mm, 86 cc (4.02 x 1.97 x 0.70 in)'",b'140 g (4.94 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.4 inches, 17.8 cm2 (~35.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Symbian OS 9.2, Series 60 v3.1 UI'",,b'369 MHz ARM 11',,"b'microSDHC (dedicated slot), 2 GB included'",b'12MB 96MB RAM',,b'LED flash',b'320p@15fps',b'2 MP',b'',b'Yes',b'Yes',b'Wi-Fi 802.11b/g with UPnP',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'microUSB 2.0',b'',b'Removable Li-Po 1050 mAh battery (BT-6MT)',,"b'Cobalt blue, Graphite grey'",,b'About 200 EUR',,,,,b'CIF videocall camera',,,,,,,,,,,b'0.73 W/kg (head) \xc2\xa0 \xc2\xa0 0.60 W/kg (body)',b'0.81 W/kg (head)',,,,,,,,,b'Up to 410 h',b'Up to 4 h (2G) / 3 h (3G)',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, monophonic, MP3 ringtones'",,,
b'nokia',b'Nokia N95 8GB',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-n95-8gb.gif',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',b'HSDPA 850 / 1900 - American version',,b'Dual slide design',b'HSPA',"b'2007, August. Released 2007, October'",b'Discontinued',"b'99 x 53 x 21 mm, 96 cc (3.90 x 2.09 x 0.83 in)'",b'128 g (4.52 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.8 inches, 24.3 cm2 (~46.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'","b'Symbian OS 9.2, S60 rel. 3.1'",,b'332 MHz Dual ARM 11',b'3D Graphics HW Accelerator',b'No',b'8GB 128MB RAM',,"b'Carl Zeiss optics, LED flash'",b'480p@30fps',"b'5 MP, AF'",b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g, UPnP technology'","b'2.0, A2DP'","b'Yes, with A-GPS; Nokia Maps'",,b'Stereo FM radio',b'miniUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1200 mAh battery (BL-6F)',,b'Black',,b'About 230 EUR',,,"b'WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player TV-out Organizer Document viewer (Word, Excel, PowerPoint, PDF) Predictive text input Push to talk  Voice dial/memo'",,b'QVGA videocall camera',,,,,,,,,,,b'0.05 W/kg (head) \xc2\xa0 \xc2\xa0 0.76 W/kg (body)',b'0.79 W/kg (head)',,,,,,,,,b'Up to 280 h',b'Up to 6 h',,,,,,,,,b'Voice 75dB / Noise 66dB / Ring 70dB',b'Noise -77.1dB / Crosstalk -68.5dB',,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",b'Yes',"b'Vibration; Downloadable polyphonic, monophonic, MP3 ringtones'",,,
b'nokia',b'Nokia 5610 XpressMusic',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-5610.gif',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 850 / 2100',b'UMTS 850 / 1900 - American version',,b'NaviSlide navigation key Downloadable themes',"b'Yes, 384 kbps'","b'2007, August. Released 2007, October'",b'Discontinued',"b'98.5 x 48.5 x 17 mm, 75 cc (3.88 x 1.91 x 0.67 in)'",b'111 g (3.92 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~31.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'20MB',,b'LED flash',b'480p@15fps',"b'3.15 MP, AF'",b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 900 mAh battery (BP-5M)',,"b'Red, Blue'",,b'About 110 EUR',,,b'MP3/MP4/AAC/eAAc/WMA player Nokia sensor World Clock II Converter II Predictive text input Stopwatch Voice memo/commands',,b'VGA videocall camera',,,,,,"b'2000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, Instant Messaging'","b'Snake II, Rally 3D, Music Guess, Towerbloxx'","b'Yes, MIDP 2.0'",b'1.13 W/kg (head) \xc2\xa0 \xc2\xa0 0.81 W/kg (body)',b'1.25 W/kg (head)',,,,,,,,,b'Up to 320h',b'Up to 6h',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (Opera mini)'",,"b'Vibration; Downloadable polyphonic, MP3, MP4, WMA, AAC, video tones ringtones'",,,
b'nokia',b'Nokia 5310 XpressMusic',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-5310.gif',b'GSM',b'GSM 900 / 1800 / 1900',,b'GSM 850 / 1800 / 1900 - US version',,b'Downloadable themes',,"b'2007, August. Released 2007, October'",b'Discontinued',"b'103.8 x 44.7 x 9.9 mm, 44.8 cc (4.09 x 1.76 x 0.39 in)'",b'71 g (2.50 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.1 inches, 31.5 x 41.5 mm, 13.7 cm2 (~29.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~190 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'30MB',,,b'QCIF',b'2 MP',,b'Yes',b'Yes',b'No',"b'2.0, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 860 mAh battery (BL-4CT)',,"b'Red, Blue, Pink, Black'",,b'About 100 EUR',,,b'MP3/MP4/AAC/eAAc/WMA player Nokia sensor Nokia mobile search World Clock II Converter II Predictive text input Stopwatch Voice memo/commands',,,,,,,,"b'2000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, Instant Messaging'","b'Snake II, Music Guess, Towerbloxx'","b'Yes, MIDP 2.1'",b'1.25 W/kg (head) \xc2\xa0 \xc2\xa0 1.04 W/kg (body)',b'0.98 W/kg (head)',,,,,,,b'Class 32',"b'Class 32,  up to 177 kbits'",b'Up to 300 h',b'Up to 5 h 20 min',,,,,,,,,b'Voice 64dB / Noise 62dB / Ring 75dB',b'Noise -94.4dB / Crosstalk -73.8dB',,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (Opera mini)'",,"b'Vibration; Downloadable polyphonic, MP3, MP4, WMA, AAC, video tones ringtones'",,,
b'nokia',b'Nokia 6555',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6555.gif',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 850 / 2100',b'UMTS 850 / 1900 - American version',,b'Second external display 256K colors (128 x 160 pixels)',"b'Yes, 384 kbps'","b'2007, August'",b'Discontinued',"b'99.6 x 44.3 x 19.6 mm, 67.6 cc (3.92 x 1.74 x 0.77 in)'",b'97 g (3.42 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.0 inches, 12.4 cm2 (~28.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'30MB',,,b'QCIF@15fps',b'1.23 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'No',b'microUSB 2.0',b'',b'Removable Li-Ion 1020 mAh battery (BL-5C)',,"b'Black, Red, Silver, Beige'",,b'About 80 EUR',,,b'MP3/AAC/eAAC+/WMA player Video player Predictive text input Organizer Voice memo Flight mode',,,,,,,,b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes  + downloadable',"b'Yes, MIDP 2.1'",b'1.25 W/kg (head) \xc2\xa0 \xc2\xa0 0.88 W/kg (body)',b'0.81 W/kg (head)',,,,,,,,,b'Up to 300 h (2G) / 264 h (3G)',b'Up to 6 h 30 min (2G) / 3 h 14 min (3G)',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia 7900 Prism',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-7900-prism.gif',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 850 / 2100',b'No',,b'UPnP technology MP3/AAC/eAAC+/WMA player Predictive text input Organizer Voice memo Living wallpaper Configurable keypad backlighting color',"b'Yes, 384 kbps'","b'2007, August. Released 2007, November'",b'Discontinued',"b'112 x 45 x 11.3 mm, 55 cc (4.41 x 1.77 x 0.44 in)'",b'101 g (3.56 oz)',b'Mini-SIM',"b'OLED, 16M colors'","b'2.0 inches, 12.4 cm2 (~24.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'No',b'1GB',,b'LED flash',b'QCIF',b'2 MP',,b'Yes',b'No',b'No',b'2.0',b'No',,b'No',b'microUSB',b'',b'Removable Li-Ion 850 mAh battery (BL-6P)',,b'Black',,b'About 170 EUR',,,,,,,,,,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes  + downloadable',"b'Yes, MIDP 2.0'",b'0.83 W/kg (head) \xc2\xa0 \xc2\xa0 0.81 W/kg (body)',b'0.93 W/kg (head)',,,,,,,,,b'Up to 240 h',b'Up to 3 h',,,,,,,,,b'Voice 66dB / Noise 66dB / Ring 69dB',,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
