Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Triple_1,Features_1,Video_1,Loudspeaker,3.5mm jack,_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 8GB RAM,128GB 8GB RAM,128GB 6GB RAM,_1_1,Single,SAR,128GB 12GB RAM,256GB 12GB RAM,512GB 12GB RAM,Dual,Dual_1,Stand-by,Talk time,Audio quality,64GB 6GB RAM,Single_1,512GB 8GB RAM,Music play,Infrared port,GPRS,EDGE,SAR EU,Browser,Alert types,Keyboard,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Talk time_1
b'asus',b'Asus Zenfone 2 ZE500CL',b'https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-2-ze500cl.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 28 - Taiwan'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps'","b'2015, March. Released 2015, March'",b'Discontinued',b'148.1 x 71.5 x 10.9 mm (5.83 x 2.81 x 0.43 in)',b'155 g (5.47 oz)',,b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Corning Gorilla Glass 3',"b'Android 5.0 (Lollipop), ZenUI'",b'Intel Atom Z2560',b'Dual-core 1.6 GHz',b'PowerVR SGX544MP2',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',"b'1, 2, 3, 4, 5, 7, 8, 17, 20 - Global'",,"b'LED flash, panorama, HDR'",b'1080p@30fps',,,b'',b'Yes',b'Yes',,"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 2500 mAh, non-removable'",,"b'Charcoal Black, Pearl White, Cherry Red'",b'Z00D',b'About 180 EUR',,,,,,,,,,"b'8 MP, f/2.0, AF'",,,,,,,b'Up to 360 h (3G)',b'Up to 28 h (3G)',,,"b'2 MP, f/2.0'",,,,,,b'0.43 W/kg (head)',,,,,,,,,,
b'asus',b'Asus Zenfone 2 ZE550ML',b'https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-2-ze550ml.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 2, 3, 4, 5, 8, 28 - Taiwan'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, March. Released 2015, March'",b'Discontinued',b'152.5 x 77.2 x 10.9 mm (6.00 x 3.04 x 0.43 in)',b'170 g (6.00 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Corning Gorilla Glass 3',"b'Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow), ZenUI'",b'Intel Atom Z3560',b'Quad-core 1.8 GHz',b'PowerVR G6430',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',b'TD-SCDMA - China & India',,"b'Dual-LED dual-tone flash, panorama, HDR'",b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'1, 2, 3, 4, 5, 7, 8, 20 - Global'","b'Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Po 3000 mAh, non-removable'",,"b'Osmium Black, Glamor Red, Ceramic White'","b'Z008D, Z008'",b'About 250 EUR',,,,,,,,,"b'1, 3, 38, 39, 40, 41 - China & India'","b'13 MP, f/2.0, AF'",,,,,,,,,,,"b'5 MP, f/2.0'",,,,,,b'0.35 W/kg (head)',,,,,,,,,,
b'asus',b'Asus Zenfone 2 ZE551ML',b'https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-2-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 2, 3, 4, 5, 8, 9, 18, 19, 28 - Taiwan'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, January. Released 2015, March'",b'Discontinued',b'152.5 x 77.2 x 10.9 mm (6.00 x 3.04 x 0.43 in)',b'170 g (6.00 oz)',"b'Glass front (Gorilla Glass 3), plastic back, plastic frame'","b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Corning Gorilla Glass 3',"b'Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow)'",b'Intel Atom Z3580 (4 GB RAM model)Intel Atom Z3560 (2 GB RAM model)',b'Quad-core 2.3 GHz (4 GB RAM model)Quad-core 1.8 GHz (2 GB RAM model)',b'PowerVR G6430',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM, 32GB 2GB RAM, 64GB 4GB RAM'",b'TD-SCDMA - China & India',,"b'Dual-LED dual-tone flash, panorama, HDR'",b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'1, 2, 3, 4, 5, 7, 8, 20 - Global'","b'Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'Yes',"b'FM radio, RDS'","b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Po 3000 mAh, non-removable'","b'Fast charging 18W, 60% in 40 min (advertised)'","b'Osmium Black, Sheer Gold, Glacier Gray, Glamor Red, Ceramic White'","b'Z00AD, Z00A'",b'About 300 EUR',b'Basemark OS II 2.0: 1090Basemark X: 12565',,b'Photo / Video',b'Voice 62dB / Noise 61dB / Ring 67dB',b'Endurance rating 59h',,,,"b'1, 3, 38, 39, 40, 41 - China & India'","b'13 MP, f/2.0, AF'",,,,,,,,,,,"b'5 MP, f/2.0'",,,,,,b'0.35 W/kg (head)',,,,,,,,,,
b'asus',b'Asus Fonepad 7 FE375CL',b'https://fdn2.gsmarena.com/vv/bigpic/asus-fonepad-7-fe375cl.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700 / 2100',b'LTE 700 / 800 / 900 / 1700 / 1800 / 1900 / 2100',,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, February. Released 2015, March'",b'Discontinued',b'194.3 x 108.9 x 9.8 mm (7.65 x 4.29 x 0.39 in)',b'299 g (10.55 oz)',,b'Micro-SIM',b'IPS LCD',"b'7.0 inches, 142.1 cm2 (~67.1% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~216 ppi density)'",b'Oleophobic coating',b'Android 5.0.1 (Lollipop)',b'Intel Atom Z3530',b'Quad-core 1.33 GHz',b'PowerVR G6430',b'microSDXC (dedicated slot)',"b'8GB 2GB RAM, 16GB 2GB RAM'",,,,b'1080p@30fps',,,b'',"b'Yes, with stereo speakers'",b'Yes',,"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Po 3950 mAh, non-removable (15 Wh)'",,"b'Black, White'",,b'About 220 EUR',,,,,,,,,,"b'5 MP, AF'",,,,,,,b'Up to 397 h (3G)',b'Up to 12 h (multimedia) (2G) / Up to 22 h 30 min (3G)',,,b'2 MP',,,,,,,,,,,,,,,,
b'asus',b'Asus Zenfone C ZC451CG',b'https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-c.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,,b'HSPA 42.2/5.76 Mbps',"b'2015, January. Released 2015, February'",b'Discontinued',b'136.5 x 67 x 10.9 mm (5.37 x 2.64 x 0.43 in)',b'150 g (5.29 oz)',"b'Glass front, plastic back, plastic frame'","b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~61.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Oleophobic coating',b'Android 4.4.2 (KitKat)',b'Intel Atom Z2520',b'Dual-core 1.2 GHz',b'PowerVR SGX544MP2',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',,,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',,"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Ion 2100 mAh, removable'",,"b'Charcoal Black, Pearl White, Cherry Red'",b'Z007',b'About 90 EUR',,,,,,,,,,"b'5 MP, f/2.0, AF'",,,,,,,,,,,"b'VGA, f/2.8'",,,,,,,,,,,,,,,,
b'asus',b'Asus Fonepad 7 FE171CG',b'https://fdn2.gsmarena.com/vv/bigpic/asus-fonepad-7-2015.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,,b'HSPA 42.2/5.76 Mbps',"b'2015, January. Released 2015, January'",b'Discontinued',b'196 x 110.6 x 7.9 mm (7.72 x 4.35 x 0.31 in)',b'280 g (9.88 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'7.0 inches, 137.9 cm2 (~63.6% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Oleophobic coating',b'Android 4.4 (KitKat)',b'Intel Atom Z2520',b'Dual-core 1.2 GHz',b'PowerVR SGX544MP2',b'microSDXC (dedicated slot)',"b'8GB 1GB RAM, 16GB 2GB RAM'",,,b'LED flash',b'1080p@30fps',,,b'720p',b'Yes',b'Yes',,"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 3950 mAh, non-removable (15 Wh)'",,"b'Black, White, Gold, Red'",b'K01N',b'About 160 EUR',,,,,,,,,,"b'5 MP or 8 MP, AF'",,,,,,,,b'Up to 11 h 30 min (multimedia) (2G) / Up to 34 h (3G)',,,b'2 MP',,,,,,,,,,,,,,,,
b'asus',b'Asus Zenfone Zoom ZX550',b'https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-zoom-zx550.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 19, 20, 28, 29'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, January. Released 2015, December'",b'Discontinued',b'158.9 x 78.8 x 12 mm (6.26 x 3.10 x 0.47 in)',b'185 g (6.53 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 82.6 cm2 (~65.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~403 ppi density)'",b'Corning Gorilla Glass 3',"b'Android 5.0 (Lollipop), ZenUI'",b'Intel Atom Z3580',b'Quad-core 2.3 GHz',b'PowerVR G6430',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 4GB RAM'","b'38, 39, 40, 41'",,"b'Dual-LED dual-tone flash, panorama, HDR'",b'1080p@30fps',,,b'',b'Yes',b'Yes',,"b'Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Po 3000 mAh, non-removable'",,"b'Meteorite black, Glacier white'",,b'About 400 EUR',,,,,,,,,,"b'13 MP, f/2.7-4.8, 28-84mm (periscope telephoto zoom), Laser AF, OIS, 3x optical zoom'",,,,,,,,,,,"b'5 MP, f/2.0'",,,,,,,,,,,,,,,,
b'asus',b'Asus Pegasus',b'https://fdn2.gsmarena.com/vv/bigpic/asus-x002.jpg',b'GSM / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'TD-SCDMA',"b'38, 39, 40'",,"b'TD-SCDMA, TD-LTE'","b'2014, December. Released 2015, May'",b'Discontinued',b'146 x 73 x 9.9 mm (5.75 x 2.87 x 0.39 in)',b'140 g (4.94 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",,b'Android 4.4 (KitKat)',b'Mediatek MT6732 (28 nm)',b'Quad-core 1.5 GHz Cortex-A53',b'Mali-T760MP2',b'microSDHC (dedicated slot)',"b'8GB 2GB RAM, 16GB 2GB RAM'",,,"b'LED flash, panorama'",b'Yes',,,b'',b'Yes',b'Yes',,"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 2500 mAh, removable'",,"b'Black, White, Red, Gold'",b'X003',b'About 80 EUR',,,,,,,,,,"b'8 MP, f/2.0, AF'",,,,,,,b'Up to 174 h (3G)',b'Up to 17 h 40 min (3G)',,,"b'5 MP, f/2.2'",,,,b'Yes',b'Yes',,,,,,,,,,,
b'asus',b'Asus Zenfone 5 Lite A502CG (2014)',b'https://fdn2.gsmarena.com/vv/bigpic/asus-zenphone-5-lite.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,,b'HSPA 42.2/5.76 Mbps',"b'2014, November. Released 2014, November'",b'Discontinued',b'148.2 x 72.8 x 10.8 mm (5.83 x 2.87 x 0.43 in)',b'160 g (5.64 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~63.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Oleophobic coating',b'Android 4.4.2 (KitKat)',b'Intel Atom Z2520',b'Dual-core 1.2 GHz',b'PowerVR SGX544MP2',b'microSDXC (dedicated slot)',b'1GB RAM',,,"b'LED flash, panorama'",b'720p@30fps',,,b'',b'Yes',b'Yes',,"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Po 2500 mAh, non-removable'",,"b'Charcoal Black, Pearl White, Cherry Red'",b'T00K',b'About 100 EUR',,,,,,,,,,"b'8 MP, AF'",,,,,,,b'Up to 424 h (3G)',b'Up to 21 h 40 min (3G)',,,b'VGA',,,,,,,,,,,,,,,,
b'asus',b'Asus Memo Pad 10 ME103K',b'https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-10-me103k.jpg',b'No cellular connectivity',b'N/A',,,,,"b'2014, October. Released 2014, November'",b'Discontinued',b'256 x 174 x 9.9 mm (10.08 x 6.85 x 0.39 in)',b'525 g (1.16 lb)',,b'No',b'IPS LCD',"b'10.1 inches, 295.8 cm2 (~66.4% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~149 ppi density)'",b'Oleophobic coating',b'Android 4.4.2 (KitKat)',b'Qualcomm Snapdragon S4 Pro',b'Quad-core 1.4 GHz Krait',b'Adreno 320',b'microSDXC (dedicated slot)',"b'8GB 1GB RAM, 16GB 1GB RAM, 32GB 1GB RAM'",,,,b'',,,b'',"b'Yes, with stereo speakers'",b'Yes',,b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, compass'","b'Li-Po 5000 mAh, non-removable (19 Wh)'",,"b'White, Black'",,b'About 200 EUR',,,,,,,,,,b'5 MP or 2 MP',,,,,,,,b'Up to 9 h 30 min (multimedia)',,,b'VGA',,,,b'No',b'No',,,,,,,,,,,
b'asus',b'Asus PadFone X mini',b'https://fdn2.gsmarena.com/vv/bigpic/asus-padfone-x-mini.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',"b'2, 4, 5, 17'",,"b'HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps'","b'2014, October. Released 2014, October'",b'Discontinued',b'132.1 x 66.3 x 12.7 mm (5.20 x 2.61 x 0.5 in)',b'148.8 g (5.22 oz)',,b'Micro-SIM',b'IPS+ LCD',"b'4.5 inches, 55.8 cm2 (~63.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Intel Atom Z2560',b'Dual-core 1.6 GHz',b'PowerVR SGX544MP2',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',"b'Padfone Station with 7 inches IPS+ display, 800 x 1280 pixels, 2200 mAh battery, 1 MP front camera. 203.7 x 119.4 x 11.2-21.1 mm, 249.8 grams'",,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',,"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2060 mAh, removable'",,b'Black',,b'About 160 EUR',,,,,,,,,,"b'5 MP, AF'",,,,,,,b'Up to 360 h (3G)',b'Up to 15 h 40 min (3G)',,,b'2 MP',,,,,,,,,,,,,,,,
b'asus',b'Asus Memo Pad 7 ME572CL',b'https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-7.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 800 / 850 / 1700 / 1900 / 2100',b'LTE 800 / 850 / 1700 / 1800 / 1900 / 2100 / 2600',,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, September. Released 2014, November'",b'Discontinued',b'200 x 114.4 x 8.3 mm (7.87 x 4.50 x 0.33 in)',b'279 g (9.84 oz)',,b'Micro-SIM',b'IPS LCD',"b'7.0 inches, 142.1 cm2 (~62.1% screen-to-body ratio)'","b'1200 x 1920 pixels, 16:10 ratio (~323 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Intel Atom Z3560',b'Quad-core 1.83 GHz',b'PowerVR G6430',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM, 32GB 2GB RAM'",,,,b'Yes',,,b'',"b'Yes, with stereo speakers'",b'Yes',,"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band,  hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, gyro, compass'","b'Li-Po 3950 mAh, non-removable (15 Wh)'",,"b'Burgundy Red, Champagne Gold,Gentle Black'",,b'About 240 EUR',,,,,,,,,,b'5 MP',,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,
b'asus',b'Asus Memo Pad 7 ME572C',b'https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-7.jpg',b'No cellular connectivity',b'',,,,,"b'2014, September. Released 2014, November'",b'Discontinued',b'200 x 114.4 x 8.3 mm (7.87 x 4.50 x 0.33 in)',b'269 g (9.49 oz)',,b'No',b'IPS LCD',"b'7.0 inches, 142.1 cm2 (~62.1% screen-to-body ratio)'","b'1200 x 1920 pixels, 16:10 ratio (~323 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Intel Atom Z3560',b'Quad-core 1.83 GHz',b'PowerVR G6430',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM, 32GB 2GB RAM'",,,,b'Yes',,,b'',"b'Yes, with stereo speakers'",b'Yes',,"b'Wi-Fi 802.11 b/g/n,  hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, compass'","b'Li-Po 3950 mAh, non-removable (15 Wh)'",,"b'Burgundy Red, Champagne Gold,Gentle Black'",,b'About 240 EUR',,,b'Photo / Video',,,,,,,b'5 MP',,,,,,,,,,,b'2 MP',,,,b'Yes',b'Yes',,,,,,,,,,,
b'asus',b'Asus Zenfone 5 A500KL (2014)',b'https://fdn2.gsmarena.com/vv/bigpic/asus-zenphone-5.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'3, 7, 8, 20 - EU'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, June. Released 2014, July'",b'Discontinued',b'148.2 x 72.8 x 10.3 mm (5.83 x 2.87 x 0.41 in)',b'145 g (5.11 oz)',,"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~63.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Corning Gorilla Glass 3',"b'Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)'",b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDXC (dedicated slot)',"b'8GB 1GB RAM, 16GB 1GB RAM, 32GB 2GB RAM'",b'LTE 700 / 900 / 1800 / 2600  - for EMEA',,"b'LED flash, panorama'",b'1080p@30fps',,,b'',b'Yes',b'Yes',b'eMMC 4.5',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Po 2110 mAh, non-removable'",,"b'Charcoal Black, Pearl White, Cherry Red, Champagne Gold, Twilight Purple'",b'T00P',b'About 210 EUR',,,,,,,,,,"b'8 MP, f/2.0, AF'",,,,,,,b'Up to 395 h (3G)',b'Up to 20 h 40 min (3G)',,,"b'2 MP, f/2.4'",,,,,,,,,,,,,,,,
b'asus',b'Asus Zenfone 4 A450CG (2014)',b'https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-4-a450cg.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',,,b'HSPA 42.2/5.76 Mbps',"b'2014, June. Released 2014, July'",b'Discontinued',b'136.8 x 67.9 x 11.3 mm (5.39 x 2.67 x 0.44 in)',b'134 g (4.73 oz)',,"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~60.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Corning Gorilla Glass 3',"b'Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)'",b'Intel Atom Z2520',b'Dual-core 1.2 GHz',b'PowerVR SGX544MP2',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',,,"b'LED flash, panorama'",b'1080p@30fps',,,b'',b'Yes',b'Yes',,"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Po 1750 mAh, removable'",,"b'Charcoal Black, Pearl White, Cherry Red, Sky Blue, Solar Yellow'",b'T00Q',b'About 100 EUR',,,,,,,,,,"b'8 MP, f/2.0, AF'",,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,
b'asus',b'Asus Memo Pad 8 ME581CL',b'https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-8-me581cl.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'3, 7, 20'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, June. Released 2014, Q3'",b'Discontinued',b'213 x 123 x 7.5 mm (8.39 x 4.84 x 0.30 in)',b'299 g (10.55 oz)',,b'Micro-SIM',b'IPS LCD',"b'8.0 inches, 185.6 cm2 (~70.8% screen-to-body ratio)'","b'1200 x 1920 pixels, 16:10 ratio (~283 ppi density)'",b'Corning Gorilla Glass 3',b'Android 4.4.2 (KitKat)',b'Intel Atom Z3580',b'Quad-core 2.3 GHz',b'PowerVR G6430',b'No',"b'16GB 2GB RAM, 32GB 2GB RAM'",,,,b'Yes',,,b'',"b'Yes, with stereo speakers'",b'Yes',,"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band,  hotspot'","b'4.0, A2DP'","b'Yes, with GLONASS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, gyro, compass'","b'Li-Po 4000 mAh, non-removable (15.2 Wh)'",,"b'White, Pink, Blue'",,b'About 240 EUR',,,,,,,,,,b'5 MP',,,,,,,,b'Up to 9 h (multimedia)',,,b'1.2 MP',,,,,,,,,,,,,,,,
b'asus',b'Asus Memo Pad 8 ME181C',b'https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-8-me181c.jpg',b'No cellular connectivity',b'N/A',,,,,"b'2014, June. Released 2014, August'",b'Discontinued',b'211.7 x 124.9 x 8.3 mm (8.33 x 4.92 x 0.33 in)',b'320 g (11.29 oz)',,b'No',b'IPS LCD',"b'8.0 inches, 185.6 cm2 (~70.2% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~189 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Intel Atom Z3745',b'Quad-core 1.33 GHz',b'Intel Gen 7 (Ivy Bridge)',b'microSDXC (dedicated slot)',b'16GB 1GB RAM',,,,b'1080p@30fps',,,b'',"b'Yes, with stereo speakers'",b'Yes',,b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with GLONASS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',b'Li-Po 4000 mAh battery (15.2 Wh)',,"b'Black, White, Purple, Gold'",,b'About 150 EUR',,,,,,,,,,"b'5 MP, AF'",,,,,,,,b'Up to 9 h (multimedia)',,,b'2 MP',,,,b'No',b'No',,,,,,,,,,,
