Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Build,Protection,Quad,_1,_1_1,128GB 8GB RAM,Dual,32GB 2GB RAM,32GB 3GB RAM,SAR,128GB 4GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,64GB 4GB RAM,8GB 1GB RAM,256GB 8GB RAM,256GB 12GB RAM,SAR EU,512GB 12GB RAM,Audio quality,64GB 3GB RAM,256GB 6GB RAM,Single_1,64GB 6GB RAM,Dual_1,Stand-by,Talk time,Infrared port,GPRS,EDGE
b'oppo',b'Oppo A5s (AX5s)',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-a5s-r.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 7, 8, 20, 28, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2019, March 18'","b'Available. Released 2019, April'",b'155.9 x 75.4 x 8.2 mm (6.14 x 2.97 x 0.32 in)',b'170 g (6.00 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'S-IPS LCD',"b'6.2 inches, 95.9 cm2 (~81.6% screen-to-body ratio)'","b'720 x 1520 pixels, 19:9 ratio (~271 ppi density)'","b'Android 8.1 (Oreo), ColorOS 5.2'",b'Mediatek MT6765 Helio P35 (12nm)',b'Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)',b'PowerVR GE8320',b'microSDXC (dedicated slot)',"b'32GB 2GB RAM, 32GB 3GB RAM, 64GB 4GB RAM'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, f/2.0'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 4230 mAh, non-removable'",,"b'Red, Black, Gold, Green'","b'CPH1909, CPH1920, CPH1912'","b'\xe2\x82\xb9\xe2\x80\x898,990'","b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",b'Corning Gorilla Glass 3',,,,,"b'13 MP, f/2.2, AF 2 MP, f/2.4, (depth)'",,"b'\xe2\x82\xb9\xe2\x80\x898,990'",,,,,,,,,"b'\xe2\x82\xb9\xe2\x80\x8910,799'",,,,,,,,,,,,,,,,
b'oppo',b'Oppo F11',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-f11-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'1, 3, 5, 7, 8, 38, 40, 41 - V2'",b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - V1'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat7 300/50 Mbps'","b'2019, March'","b'Available. Released 2019, May'",b'162 x 76.1 x 8.3 mm (6.38 x 3.00 x 0.33 in)',b'188 g (6.63 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'LTPS IPS LCD',"b'6.53 inches, 105.2 cm2 (~85.3% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~394 ppi density)'","b'Android 9.0 (Pie), ColorOS 6'",b'Mediatek MT6771 Helio P70 (12nm)',b'Octa-core (4x2.1 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'Mali-G72 MP3',b'microSDXC (uses shared SIM slot)',"b'64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 4020 mAh, non-removable'",b'Fast charging 20W VOOC 3.0',"b'Flourite Purple, Marble Green, Jewelry White'","b'CPH1913, CPH1911'","b'\xe2\x82\xb9\xe2\x80\x8916,990'","b'Glass front, plastic back, plastic frame'",,,"b'1, 3, 5, 8, 38, 40, 41 - V3'",b'eMMC 5.1',,"b'48 MP, f/1.8, (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF 5 MP, f/2.4, (depth)'",,,,"b'\xe2\x82\xb9\xe2\x80\x8916,990'",,,,,,"b'\xe2\x82\xb9\xe2\x80\x8917,990'",,,,,,,,,,,,,,,,,
b'oppo',b'Oppo F11 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-f11-pro-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'1, 3, 5, 7, 8, 38, 40, 41 - V2'",b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - V1'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat7 300/50 Mbps'","b'2019, March'","b'Available. Released 2019, March'",b'161.3 x 76.1 x 8.8 mm (6.35 x 3.00 x 0.35 in)',b'190 g (6.70 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'LTPS IPS LCD',"b'6.53 inches, 103.6 cm2 (~84.4% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~397 ppi density)'","b'Android 9.0 (Pie), ColorOS 6'",b'Mediatek MT6771 Helio P70 (12nm)',b'Octa-core (4x2.1 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'Mali-G72 MP3',b'microSDXC (uses shared SIM slot)',"b'64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'Motorized pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 4000 mAh, non-removable'",b'Fast charging 20W VOOC 3.0',"b'Thunder Black, Aurora Green'","b'CPH1969, CPH2209'","b'\xe2\x82\xb9\xe2\x80\x8920,432'","b'Glass front, plastic back, plastic frame'",,,"b'1, 3, 5, 8, 38, 40, 41 - V3'",b'eMMC 5.1',,"b'48 MP, f/1.8, (wide), 1/2.25"", 0.8\xc2\xb5m, PDAF 5 MP, f/2.4, (depth)'",,,,,b'AnTuTu: 150218 (v7)GeekBench: 6020 (v4.4)GFXBench: 7.4fps (ES 3.1 onscreen)',"b'Contrast ratio: 1392:1 (nominal), 2.987 (sunlight)'",b'Photo / Video',b'Voice 67dB / Noise 72dB / Ring 80dB',b'Endurance rating 109h',"b'\xe2\x82\xb9\xe2\x80\x8920,432'",,,,,,,b'Noise -93.4dB / Crosstalk -92.9dB',,,,"b'\xe2\x82\xb9\xe2\x80\x8921,036'",,,,,,
b'oppo',b'Oppo A7',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-a7.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - V3',b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - V1'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, November'","b'Available. Released 2018, November'",b'155.9 x 75.4 x 8.1 mm (6.14 x 2.97 x 0.32 in)',b'168 g (5.93 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.2 inches, 95.9 cm2 (~81.6% screen-to-body ratio)'","b'720 x 1520 pixels, 19:9 ratio (~271 ppi density)'","b'Android 8.1 (Oreo), ColorOS 5.2'",b'Qualcomm SDM450 Snapdragon 450 (14 nm)',b'Octa-core 1.8 GHz Cortex-A53',b'Adreno 506',b'microSDXC (dedicated slot)',"b'32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 4230 mAh, non-removable'",,"b'Glazing Blue, Dazzling Gold, Rose Pink'","b'CPH1901, CPH1903, CPH1905, PBFM00, PBFT00'",b'About 270 EUR',"b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",b'Corning Gorilla Glass 3',,"b'1, 3, 5, 7, 8, 38, 40, 41 - V2'",b'eMMC 5.1',,"b'13 MP, f/2.2, AF 2 MP, f/2.4, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R15x',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-r15x.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',b'HSDPA 850 / 1700(AWS) / 2100 / 900',"b'1, 3, 4, 5, 8, 34, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, October'","b'Available. Released 2018, November'",b'158.3 x 75.5 x 7.4 mm (6.23 x 2.97 x 0.29 in)',b'156 g (5.50 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'Super AMOLED',"b'6.4 inches, 101.0 cm2 (~84.5% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~402 ppi density)'","b'Android 8.1 (Oreo), planned upgrade to Android 9.0 (Pie), ColorOS 6.0'",b'Qualcomm SDM660 Snapdragon 660 (14 nm)',b'Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)',b'Adreno 512',b'No',b'128GB 6GB RAM',,"b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps'","b'25 MP, f/2.0, 1/2.8"", 0.9\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 \xd0\xb0/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Ion 3600 mAh, non-removable'",b'Charging 10W',"b'Nebula, Silver Green'",b'PBCM10',b'About 350 EUR',,b'Corning Gorilla Glass 5',,b'eMMC 5.1',,,"b'16 MP, f/1.7, 1/2.8"", 1.12\xc2\xb5m, PDAF 2 MP, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo RX17 Neo',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-k1-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/150 Mbps'","b'2018, November'","b'Available. Released 2018, November'",b'158.3 x 75.5 x 7.4 mm (6.23 x 2.97 x 0.29 in)',b'156 g (5.50 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'Super AMOLED',"b'6.41 inches, 100.9 cm2 (~84.4% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~402 ppi density)'","b'Android 8.1 (Oreo), ColorOS 5.2'",b'Qualcomm SDM660 Snapdragon 660 (14 nm)',b'Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)',b'Adreno 512',b'microSDXC (dedicated slot)',b'128GB 4GB RAM',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'25 MP, f/2.0, 1/2.8"", 0.9\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, proximity, compass'","b'Li-Ion 3600 mAh, non-removable'",b'Charging 10W',"b'Mocha Red, Astral Blue'",b'CPH1893',b'About 330 EUR',"b'Glass front, plastic back, plastic frame'",,,,,,"b'16 MP, f/1.8, 1/2.8"", 1.12\xc2\xb5m, PDAF 2 MP, f/2.4, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo K1',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-k1-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 39, 40, 41'",,"b'HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, October'","b'Available. Released 2018, October'",b'158.3 x 75.5 x 7.4 mm (6.23 x 2.97 x 0.29 in)',b'156 g (5.50 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'Super AMOLED',"b'6.4 inches, 101.0 cm2 (~84.5% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~402 ppi density)'","b'Android 8.1 (Oreo), ColorOS 5.2'",b'Qualcomm SDM660 Snapdragon 660 (14 nm)',b'Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)',b'Adreno 512',b'microSDXC (dedicated slot)',"b'64GB 4GB RAM, 64GB 6GB RAM'",,"b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps'","b'25 MP, f/2.0, 1/2.8"", 0.9\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 \xd0\xb0/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Ion 3600 mAh, non-removable'",b'Charging 10W',"b'Blue, Red, Silver Green'",b'PBCM30',b'About 210 EUR',"b'Glass front (Gorilla Glass 5), plastic back, plastic frame'",b'Corning Gorilla Glass 5',,,,,"b'16 MP, f/1.8, 1/2.8"", 1.12\xc2\xb5m, PDAF 2 MP, f/2.4, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo A7x',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-a7x-.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 34, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 600/100 Mbps'","b'2018, September'","b'Available. Released 2018, September'",b'156.7 x 74 x 8 mm (6.17 x 2.91 x 0.31 in)',b'169 g (5.96 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'LTPS IPS LCD',"b'6.3 inches, 97.4 cm2 (~84.0% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)'","b'Android 8.1 (Oreo), ColorOS 5.2'",b'Mediatek MT6771 Helio P60 (12 nm)',b'Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'Mali-G72 MP3',b'microSDXC (dedicated slot)',"b'64GB 4GB RAM, 128GB 4GB RAM'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 3500 mAh, non-removable'",b'Charging 10W',"b'Starry Purple, Ice Flame Blue'","b'PBBM00, PBBT00'",b'About 270 EUR',"b'Glass front (Gorilla Glass 5), plastic back, plastic frame'",b'Corning Gorilla Glass 5',,b'CDMA2000 1xEV-DO',b'eMMC 5.1',,"b'16 MP, f/1.8, 1/3.1, 1.0\xc2\xb5m, PDAF 2 MP, f/2.4, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo RX17 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-r17-pro.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 25, 26, 28, 32, 34, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A Cat15 800/150 Mbps'","b'2018, August'","b'Available. Released 2018, November'",b'157.6 x 74.6 x 7.9 mm (6.20 x 2.94 x 0.31 in)',b'183 g (6.46 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'AMOLED',"b'6.4 inches, 101.0 cm2 (~85.9% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~402 ppi density)'","b'Android 8.1 (Oreo), 9.0 (Pie), planned upgrade to Android 10, ColorOS 7.0'",b'Qualcomm SDM710 Snapdragon 710 (10 nm)',b'Octa-core (2x2.2 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver)',b'Adreno 616',b'microSDXC (uses shared SIM slot)',"b'128GB 6GB RAM, 128GB 8GB RAM'","b'12 MP, f/1.5-2.4, 26mm (wide), 1/2.55"", 1.4\xc2\xb5m, Dual Pixel PDAF, OIS 20 MP, f/2.6, AF TOF 3D, (depth)'","b'Dual-LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps'","b'25 MP, f/2.0, 1/2.8"", 0.9\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, EDR'","b'Yes, with A-GPS, GLONASS, BDS, GALILEO'",b'Yes',b'No',"b'USB Type-C 3.1, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, proximity, compass'","b'Li-Po 3700 mAh, non-removable'","b'Fast charging 50W, 40% in 10 min (advertised) SuperVOOC'","b'Radiant Mist, Emerald Green'","b'CPH1877, PBDM00'",b'About 600 EUR',"b'Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame'",b'Corning Gorilla Glass 6',,,,,,,,,,b'AnTuTu: 154861 (v7) GeekBench: 5944 (v4.4) GFXBench: 11fps (ES 3.1 onscreen)',"b'Contrast ratio: Infinite (nominal), 4.434 (sunlight)'",b'Photo / Video',b'Voice 68dB / Noise 72dB / Ring 81dB',b'Endurance rating 80h',,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R17',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-r17-.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A Cat15 800/150 Mbps'","b'2018, August'","b'Available. Released 2018, September'",b'157.5 x 74.9 x 7.5 mm (6.20 x 2.95 x 0.30 in)',b'182 g (6.42 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'AMOLED',"b'6.4 inches, 100.5 cm2 (~85.2% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)'","b'Android 8.1 (Oreo), 9.0 (Pie), planned upgrade to Android 10, ColorOS 7.0'",b'Qualcomm SDM670 Snapdragon 670 (10 nm)',b'Octa-core (2x2.0 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver)',b'Adreno 615',b'No',"b'128GB 6GB RAM, 128GB 8GB RAM'",,"b'Dual-LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps'","b'25 MP, f/2.0, 1/2.8"", 0.9\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, EDR'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'No',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, proximity, compass'","b'Li-Po 3500 mAh, non-removable'",b'Fast charging 20W VOOC',"b'Radiant Mist, Ambient Blue, Neon Purple'","b'CPH1879, PBEM00'",b'About 460 EUR',"b'Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame'",b'Corning Gorilla Glass 6',,"b'1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 39, 40, 41'",,,"b'16 MP, f/1.7, 25mm (wide), 1/2.6"", 1.22\xc2\xb5m, PDAF 5 MP, f/2.4, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo F9 (F9 Pro)',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-f9.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'1, 3, 5, 7, 8, 38, 40, 41'",b'HSDPA 850 / 900 / 2100 - all versions',"b'1, 3, 5, 7, 8, 20, 28, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 600/100 Mbps'","b'2018, August'","b'Available. Released 2018, August'",b'156.7 x 74 x 8 mm (6.17 x 2.91 x 0.31 in)',b'169 g (5.96 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'LTPS IPS LCD',"b'6.3 inches, 97.4 cm2 (~84.0% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)'","b'Android 8.1 (Oreo), upgradable to Android 10, ColorOS 7.0'",b'Mediatek MT6771 Helio P60 (12 nm)',b'Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'Mali-G72 MP3',b'microSDXC (dedicated slot)',"b'64GB 4GB RAM, 64GB 6GB RAM'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'25 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9\xc2\xb5m'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 3500 mAh, non-removable'",b'Fast charging 20W VOOC',"b'Sunrise Red, Twilight Blue, Starry Purple, Jade Green'","b'CPH1823, CPH1881, CPH1825'",b'$\xe2\x80\x89349.00 / \xc2\xa3\xe2\x80\x89249.00',"b'Glass front (Gorilla Glass 6), aluminum back, plastic frame'",b'Corning Gorilla Glass 6',,"b'1, 3, 5, 8, 38, 40, 41'",b'eMMC 5.1',,"b'16 MP, f/1.8, 1/3.1, 1.0\xc2\xb5m, PDAF 2 MP, f/2.4, (depth)'",,,,,b'GeekBench: 5673 (v4.4) GFXBench: 6.5fps (ES 3.1 onscreen)',"b'Contrast ratio: 1814:1 (nominal), 3.069 (sunlight)'",b'Photo / Video',b'Voice 71dB / Noise 74dB / Ring 81dB',b'Endurance rating 94h',,b'\xc2\xa3\xe2\x80\x89290.90',,,,,,b'Noise -92.8dB / Crosstalk -92.1dB',,,,b'$\xe2\x80\x89349.00',,,,,,
b'oppo',b'Oppo A3s',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-a3s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 8, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, July 13'","b'Available. Released 2018, July'",b'156.2 x 75.6 x 8.2 mm (6.15 x 2.98 x 0.32 in)',b'168 g (5.93 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.2 inches, 95.9 cm2 (~81.2% screen-to-body ratio)'","b'720 x 1520 pixels, 19:9 ratio (~271 ppi density)'","b'Android 8.1 (Oreo), ColorOS 5.1'",b'Qualcomm SDM450 Snapdragon 450 (14 nm)',b'Octa-core 1.8 GHz Cortex-A53',b'Adreno 506',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM, 32GB 3GB RAM, 64GB 4GB RAM'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, f/2.2'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 4230 mAh, non-removable'",b'Fast charging 20W VOOC',"b'Red, Dark Purple'","b'CPH1803, CPH1853'",b'$\xe2\x80\x89229.00',"b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",b'Corning Gorilla Glass 3',,,,,"b'13 MP, f/2.2, AF 2 MP, f/2.4, (depth)'",,b'$\xe2\x80\x89229.00',,,,,,,,,,,,,,,,,,,,,,,,,
