Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,Price,Dual,Single_1,Charging,Models,Stand-by,Talk time,SAR EU,Music play,GPRS,EDGE,_1,Infrared port,_1_1,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Dual_1,5G bands,512GB 16GB RAM,128GB 8GB RAM,128GB 12GB RAM,256GB 12GB RAM,SAR,Quad,128GB 6GB RAM,Phonebook,Call records,Messaging,Games,Java,Keyboard
b'lenovo',b'Lenovo S560',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-lephone-s560.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100 - SIM 1 only',,b'HSPA',b'2012',b'Discontinued',b'125 x 63 x 12.3 mm (4.92 x 2.48 x 0.48 in)',b'155 g (5.47 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~57.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Photo/video editor Document viewer',,,b'480p',"b'5 MP, AF'",,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',"b'FM radio, buit-in antenna'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2000 mAh, removable'",b'Deep Blue',b'About 180 EUR',,b'VGA',,,b'Up to 250 h',b'Up to 8 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo S880',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-lephone-s880.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA 7.2/5.76 Mbps',"b'2012, August. Released 2012, September'",b'Discontinued',b'142 x 78 x 9.9 mm (5.59 x 3.07 x 0.39 in)',b'196 g (6.91 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'5.0 inches, 71.2 cm2 (~64.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",,b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT6575 (40 nm)',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Photo/video editor Document viewer',,,b'720p',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio; FM transmitter; built-in antenna',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2250 mAh, removable'","b'Black, White'",b'About 280 EUR',,b'VGA',,,b'Up to 312 h',b'Up to 17 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo A660',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-a660.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA',"b'2012, September. Released Exp. release 2012, October'",b'Discontinued',b'125 x 65 x 10.5 mm (4.92 x 2.56 x 0.41 in)',b'138 g (4.87 oz)',,b'Mini-SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Corning Gorilla Glass',b'Android 4.0.4 (Ice Cream Sandwich)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',"b'microSDHC (dedicated slot), 8 GB included'",b'4GB 512MB RAM',b'IP67 dust/water resistant (up to 1m for 30 mins)',,,b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",,,b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion 1500 mAh battery',"b'Black, Orange'",b'About 190 EUR',,b'VGA',,,,,,,,,b'MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo K860',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideaphone-k860.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA',"b'2012, August. Released 2012, August'",b'Discontinued',b'143.5 x 74.4 x 9.6 mm (5.65 x 2.93 x 0.38 in)',b'193.5 g (6.81 oz)',,b'Mini-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Corning Gorilla Glass',b'Android 4.0.4 (Ice Cream Sandwich)',b'Exynos 4412 Quad (32 nm)',b'Quad-core 1.4 GHz Cortex-A9',b'Mali-400MP4',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',b'MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input',,b'Dual-LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 2250 mAh battery',"b'Black, Red'",b'About 290 EUR',,b'2 MP',,,b'Up to 336 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo P700i',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-p700i.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 7.2/5.76 Mbps',"b'2012. Released 2013, January'",b'Discontinued',b'125.6 x 64.6 x 12.8 mm (4.94 x 2.54 x 0.50 in)',b'162 g (5.71 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.0.4 (Ice Cream Sandwich)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',"b'microSDHC (dedicated slot), 2 GB included'","b'4GB (1.85GB user available), 512MB RAM'",b'MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input',,,b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,b'FM radio; FM transmitter',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 2500 mAh battery',"b'Dark Blue, White'",b'About 140 EUR',,b'VGA',,,b'Up to 312 h',b'Up to 22 h',b'0.40 W/kg (head)',,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo A65',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-a65.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2012, July. Released 2012, July'",b'Discontinued',b'116 x 59.9 x 12.6 mm (4.57 x 2.36 x 0.50 in)',b'-',,"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~52.5% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 2.3.5 (Gingerbread)',b'Mediatek MT6573 (65 nm)',b'650 MHz Cortex-A9',b'PowerVR SGX531',"b'microSDHC (dedicated slot), 4 GB included'",b'220MB',b'No',,,b'Yes',b'3.15 MP',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1500 mAh battery',b'Black',b'About 90 EUR',,,,,,,,,,,b'MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo A335',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-a335.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2012, January'",b'Discontinued',b'118.5 x 51.3 x 13.5 mm (4.67 x 2.02 x 0.53 in)',b'102 g (3.60 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'2.6 inches, 20.9 cm2 (~34.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,,b'Mediatek MT6253',b'104 MHz',b'No',b'microSDHC (dedicated slot)',,b'No',,b'LED flash',b'Yes',b'VGA',,,b'Yes',b'Yes',b'No',"b'2.0, A2DP'",b'No',,"b'FM radio, recording'",b'miniUSB',b'',b'Removable Li-Ion 1700 mAh battery',"b'Black, White'",b'About 40 EUR',,,,,b'Up to 400 h',b'Up to 7 h',,,b'Yes',b'Yes',b'MP3 player Organizer',,,,,,,,,,,,,,,,,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',
b'lenovo',b'Lenovo A185',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-a185.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2011, December'",b'Discontinued',b'118 x 49.8 x 15.8 mm (4.65 x 1.96 x 0.62 in)',b'93 g (3.28 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~30.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,b'Mediatek MT6252',,,b'microSDHC (dedicated slot)',,b'Flashlight',,,b'Yes',b'VGA',,,b'Yes',b'Yes',b'No',"b'2.0, A2DP'",b'No',,"b'FM radio, recording'",b'microUSB',b'',b'Removable Li-Ion 1800 mAh battery',b'Black',b'About 40 EUR',,,,,b'Up to 545 h',b'Up to 7 h',,,b'Yes',b'Yes',b'No',,b'MP3 player Organizer',,,,,,,,,,,,,,,,b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',
b'lenovo',b'Lenovo S800',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-s800.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2011, October'",b'Discontinued',b'120.5 x 48.5 x 13 mm (4.74 x 1.91 x 0.51 in)',b'124 g (4.37 oz)',,b'Dual SIM (Mini-SIM)',"b'Transparent, monochrome'","b'2.4 inches, 17.8 cm2 (~30.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,b'Mediatek MT6253',b'104 MHz',b'No',b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'2 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,"b'FM radio, recording'",b'miniUSB',b'Accelerometer',b'Removable Li-Ion 650 mAh battery',"b'Black, White'",b'About 160 EUR',,,,,b'Up to 350 h',b'Up to 4 h',,,b'Yes',b'Yes',b'MP3 player Organizer Voice memo',,,,,,,,,,,,,,,,,,b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',
b'lenovo',b'Lenovo Q350',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-q350.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2011, October'",b'Discontinued',b'110 x 59 x 12.5 mm (4.33 x 2.32 x 0.49 in)',b'100 g (3.53 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 65K colors'","b'2.3 inches, 16.4 cm2 (~25.2% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~174 ppi density)'",,,b'Mediatek MT6235',,,b'microSDHC (dedicated slot)',b'63MB',b'No',,,b'Yes',b'3.15 MP',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'",b'No',,"b'FM radio, recording'",b'microUSB',b'',b'Removable Li-Ion 1100 mAh battery',b'Red',b'About 60 EUR',,,,,b'Up to 350 h',b'Up to 4 h',,,b'Yes',b'Yes',b'SNS integration MP3 player Organizer Voice memo',,,,,,,,,,,,,,,,,,b'1000 entries',b'Yes',"b'SMS, MMS, Email'",b'Yes',b'Yes',b'QWERTY'
b'lenovo',b'Lenovo Q330',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-q330.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2011, October'",b'Discontinued',b'103 x 58 x 13.5 mm (4.06 x 2.28 x 0.53 in)',b'87 g (3.07 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 65K colors'","b'2.3 inches, 16.4 cm2 (~27.4% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~174 ppi density)'",,,b'Mediatek MT6253',b'104 MHz',b'No',b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'2 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,"b'FM radio, recording'",b'miniUSB',b'',b'Removable Li-Ion 1000 mAh battery',"b'Black, White'",b'About 30 EUR',,,,,b'Up to 300 h',b'Up to 5 h',,,b'Yes',b'Yes',b'SNS integration MP3 player Organizer Voice memo',,,,,,,,,,,,,,,,,,b'1000 entries',b'Yes',"b'SMS, MMS, Email, Push Email'",b'Yes',b'Yes',b'QWERTY'
b'lenovo',b'Lenovo A336',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-a336.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2011, October'",b'Discontinued',b'113.5 x 49 x 13.1 mm (4.47 x 1.93 x 0.52 in)',b'92 g (3.25 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~32.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,b'Mediatek MT6253DV',b'104 MHz',b'No',b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'VGA',,,b'Yes',b'Yes',b'No',"b'2.0, A2DP'",b'No',,"b'FM radio, recording'",b'miniUSB',b'',b'Removable Li-Ion 1400 mAh battery',"b'Orange, Green'",b'About 40 EUR',,,,,b'Up to 250 h',b'Up to 7 h',,,b'Yes',b'Yes',b'MP3/AAC player Organizer Voice memo',,,,,,,,,,,,,,,,,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',
b'lenovo',b'Lenovo E156',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-e156.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2011, October'",b'Discontinued',b'101 x 44.3 x 14.4 mm (3.98 x 1.74 x 0.57 in)',b'70.2 g (2.47 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 65K colors'","b'1.5 inches, 7.3 cm2 (~16.2% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,,b'Mediatek MT6223D',,,b'microSDHC (dedicated slot)',,b'No',,,,,,,b'Yes',b'No',b'No',b'No',b'No',,"b'FM radio, recording'",b'miniUSB',b'',b'Removable Li-Ion 650 mAh battery',"b'Black, Red'",b'About 30 EUR',,,,,b'Up to 400 h',b'Up to 4 h',,,b'Yes',b'No',b'MP3/AAC player Organizer Voice memo',,,,,,,,,,,,,,,,,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',
b'lenovo',b'Lenovo LePhone S2',b'https://fdn2.gsmarena.com/vv/bigpic/Lenovo-LePhone-S2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,b'HSPA',"b'2012, January. Released 2012, March'",b'Discontinued',b'122 x 60 x 10.9 mm (4.80 x 2.36 x 0.43 in)',b'120 g (4.23 oz)',,b'Mini-SIM',b'LCD',"b'3.8 inches, 41.1 cm2 (~56.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~246 ppi density)'",,b'Android 2.3.4 (Gingerbread)',,b'Dual-core 1.4 GHz Cortex-A9',,b'No',"b'8GB 512MB RAM, 16 GB 1GB RAM'",b'Lenovo Magic UI v3.0',,b'LED flash',b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1500 mAh battery',b'Black',b'About 370 EUR',,b'VGA',,,b'Up to 400 h (2G) / Up to 400 h (3G)',b'Up to 7 h 30 min (2G) / Up to 5 h (3G)',,,,,b'Mobile TV MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo A60',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-a60.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA 7.2/5.76 Mbps',b'2011',b'Discontinued',b'116 x 59.9 x 12.6 mm (4.57 x 2.36 x 0.50 in)',b'135 g (4.76 oz)',,b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~52.5% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 2.3.5 (Gingerbread)',b'Mediatek MT6573 (65 nm)',b'650 MHz Cortex-A9',b'PowerVR SGX531',"b'microSDHC (dedicated slot), 2 GB included'",b'220MB',b'MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input',,,b'Yes',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1500 mAh battery',b'Gray',b'About 120 EUR',,b'VGA',,,b'Up to 200 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo K800',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-k800.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 2100 / 1800',,b'HSPA 21.1/5.76 Mbps',"b'2012, January. Released 2012, September'",b'Discontinued',b'130.5 x 71.2 x 11 mm (5.14 x 2.80 x 0.43 in)',b'161 g (5.68 oz)',,b'Mini-SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~60.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~326 ppi density)'",,b'Android 2.3.7 (Gingerbread)',b'Intel Atom Z2460',b'1.6 GHz',b'PowerVR SGX540',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',b'MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial/commands Predictive text input',,b'Dual-LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1900 mAh battery',b'Black',b'About 190 EUR',,b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo IdeaPad S2',b'https://fdn2.gsmarena.com/vv/bigpic/lenovo-IdeaPad-S2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA',"b'2012, January. Released 2012, September'",b'Discontinued',b'-',b'580 g (1.28 lb)',,b'Mini-SIM',b'LED-backlit IPS LCD',"b'10.0 inches, 290.0 cm2'","b'800 x 1280 pixels, 16:10 ratio (~151 ppi density)'",,b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM8960 Snapdragon S4 Plus',b'Dual-core 1.5 GHz Krait',b'Adreno 225',b'microSDHC (dedicated slot)',"b'32GB 1GB RAM, 64GB 1GB RAM'",b'HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Document viewer Organizer Predictive text input',,,b'Yes',"b'5 MP, AF'",,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, gyro, compass'",b'Non-removable Li-Ion 1350 mAh battery',b'Black',,,b'Yes',,,,b'Up to 9 h (multimedia)',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo LePad S2010',b'https://fdn2.gsmarena.com/vv/bigpic/Lenovo-LePad-S2010.jpg',b'HSPA / EVDO',b'',b'HSDPA 2100',,"b'EV-DO Rev.A 3.1 Mbps, HSPA'","b'2011, November. Released 2012, Q4'",b'Discontinued',b'265.9 x 183.4 x 9.9 mm (10.47 x 7.22 x 0.39 in)',b'670 g (1.48 lb)',,b'No',b'IPS LCD',"b'10.1 inches, 295.8 cm2 (~60.7% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~149 ppi density)'",,"b'Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)'",b'Qualcomm Snapdragon',b'Dual-core 1.5 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',b'CDMA2000 1xEV-DO',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, compass'",b'Non-removable Li-Ion 7560 mAh battery (28 Wh)',b'Black/Orange',,,b'1.3 MP',,,,b'Up to 11 h (multimedia)',,,,,b'HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Document viewer Organizer Predictive text input',,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo LePad S2007',b'https://fdn2.gsmarena.com/vv/bigpic/Lenovo-LePad-S2007.jpg',b'HSPA / EVDO',b'',b'HSDPA 2100',,"b'EV-DO Rev.A 3.1 Mbps, HSPA'","b'2011, November. Released 2012, Q4'",b'Discontinued',b'200.2 x 127.6 x 9.7 mm (7.88 x 5.02 x 0.38 in)',b'357 g (12.59 oz)',,b'No',b'IPS LCD',"b'7.0 inches, 142.1 cm2 (~55.6% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~216 ppi density)'",,"b'Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)'",b'Qualcomm Snapdragon',b'Dual-core 1.5 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',b'CDMA2000 1xEV-DO',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, compass'",b'Non-removable Li-Ion 3780 mAh battery (14 Wh)',b'Black/Orange',,,b'1.3 MP',,,,b'Up to 8 h (multimedia)',,,,,b'HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Document viewer Organizer Predictive text input',,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo LePad S2005',b'https://fdn2.gsmarena.com/vv/bigpic/Lenovo-LePad-S2005.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA 14.4/5.76 Mbps',"b'2011, November. Released 2011, December'",b'Discontinued',b'155.5 x 81.7 x 10 mm (6.12 x 3.22 x 0.39 in)',b'198 g (6.98 oz)',,b'Mini-SIM',b'LTPS IPS LCD',"b'5.0 inches, 71.2 cm2 (~56.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",,b'Android 2.3 (Gingerbread)',b'Qualcomm MSM8260 Snapdragon S3',b'Dual-core 1.2 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',b'HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Document viewer Organizer Predictive text input',,b'LED flash',b'1080p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1680 mAh battery',b'Black/Orange',,,b'Yes',,,b'Up to 300 h',b'Up to 7 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lenovo',b'Lenovo IdeaPad A1',b'https://fdn2.gsmarena.com/vv/bigpic/Lenovo-IdeaPad-A1.jpg',b'No cellular connectivity',b'',,,,"b'2011, November. Released 2011, October'",b'Discontinued',b'195 x 125 x 12 mm (7.68 x 4.92 x 0.47 in)',b'400 g (14.11 oz)',,b'No',b'TFT',"b'7.0 inches, 137.9 cm2 (~56.6% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",,b'Android 2.3 (Gingerbread)',,b'1.0 GHz Cortex-A8',,b'microSDHC (dedicated slot)',b'16GB 512MB RAM',b'MP3/WAV/WMA/AAC player MP4/H.264 player Document viewer Organizer Predictive text input',,,b'Yes',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'",b'Yes',,b'No',b'miniUSB 2.0',"b'Accelerometer, compass'",b'Non-removable Li-Ion battery',"b'Pink, White, Black, Blue'",b'About 170 EUR',,b'VGA',,,,b'Up to 6 h (multimedia)',,,b'No',b'No',,,,,,,,,,,,,,,,,,,,,,,,
