Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,_1_1,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Dual,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,Triple,Single,128GB 6GB RAM,Build,Models,128GB 4GB RAM,32GB 3GB RAM,64GB 4GB RAM,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,Single_1,256GB 8GB RAM,SAR,Protection,256GB 12GB RAM,256GB 6GB RAM,SAR EU,Audio quality,Infrared port,Dual_1,Talk time,Stand-by,GPRS,EDGE,Keyboard,Phonebook,Call records,Messaging,Games,Java,Music play,Browser,Stand-by_1,Talk time_1,Alert types,Languages,Clock,Alarm
b'motorola',b'Motorola MOTOKEY Mini EX108',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-motokey-mini-ex108.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'No',,b'SNS applications MP3/AAC/WAV player MP4/H.263 player Photo editor Organizer Voice memo Predictive text input',,,,"b'2011, June. Released 2011, June'",b'Discontinued',b'102 x 59.5 x 12.8 mm (4.02 x 2.34 x 0.50 in)',b'87 g (3.07 oz)',b'Mini-SIM',,"b'TFT, 65K colors'","b'2.0 inches, 12.6 cm2 (~20.7% screen-to-body ratio)'",b'220 x 176 pixels (~141 ppi density)',,,,,"b'microSDHC (dedicated slot), 2 GB included'",b'50MB',,,b'@14fps',,,,b'Yes',b'Yes',b'No',"b'2.1, A2DP, EDR'",b'No',,"b'Stereo FM radio, RDS, recording'",b'microUSB 2.0',b'',b'Removable Li-Ion 750 mAh battery',,b'White',b'About 60 EUR',,b'2 MP',,,,,,,,,,,,,,,b'1.44 W/kg (head) \xc2\xa0 \xc2\xa0 1.03 W/kg (body)',,,,,,,,b'Up to 8 h',,b'Class 10',b'Class 10',b'QWERTY',"b'Yes, Photocall'",b'Yes',"b'SMS(threaded view), MMS, Email'",b'Yes',b'Yes',,,,,,,,
b'motorola',b'Motorola WX294',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-wx294.jpg',b'GSM',b'GSM 900 / 1800 - SIM1 & SIM 2',b'GSM 850 / 1900 - SIM1 & SIM 2',,b'No',,,,"b'2011, July. Released 2011, July'",b'Discontinued',b'107 x 45 x 12.9 mm (4.21 x 1.77 x 0.51 in)',b'65 g (2.29 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'MP3/AAC player MP4/H.263 player Calendar Calculator Currency converter  Predictive text input',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~21.2% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,"b'microSDHC (dedicated slot), 2 GB included'",b'8MB / 16MB',,b'LED flash',b'Yes',,,,b'Yes',b'Yes',b'No',"b'2.1, A2DP, EDR'",b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 750 mAh battery',,b'Black',b'About 80 EUR',,b'VGA',,,,,,,,,,,,,,,,,,,,,,,b'Up to 7 h 30 min',b'Up to 480 h',b'Yes',b'Yes',,"b'500 contacts, Photocall'",b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,
b'motorola',b'Motorola FIRE XT',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-xt531.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 2100',b'HSDPA 900 / 2100',b'HSDPA 850 / 1900',,,b'HSPA 7.2/0.384 Mbps',"b'2011, August. Released 2011, September'",b'Discontinued',b'114 x 62 x 12 mm (4.49 x 2.44 x 0.47 in)',b'84.3 g (2.96 oz)',b'Mini-SIM',b'MP3/WAV/AAC+ player MP4/H.264/WMV player Document viewer Photo viewer Organizer Voice memo/dial Predictive text input',b'TFT',"b'3.5 inches, 36.5 cm2 (~51.6% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3.4 (Gingerbread)',b'Qualcomm MSM7227T-1 Snapdragon S1',b'800 MHz',b'Adreno 200',"b'microSDHC (dedicated slot), 2 GB included'",b'512MB 512MB RAM',,b'LED flash',b'480p@24fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1540 mAh battery',,b'Black',b'About 100 EUR',,"b'5 MP, AF'",,,"b'XT530, XT531'",,,,,,,,,,b'VGA',,b'1.15 W/kg (head) \xc2\xa0 \xc2\xa0 1.13 W/kg (body)',,,,,,,,b'Up to 7 h (2G) / Up to 5 h (3G)',b'Up to 504 h (2G) / Up to 480 h (3G)',,,,,,,,,,,,,,,,
b'motorola',b'Motorola FIRE XT311',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-xt316-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Moto Switch UI',b'HSDPA 900 / 2100',b'No',,,b'HSPA 7.2/0.384 Mbps',"b'2011, July. Released 2011, September'",b'Discontinued',b'116.5 x 58 x 13.5 mm (4.59 x 2.28 x 0.53 in)',b'110 g (3.88 oz)',b'Mini-SIM',b'MP3/WAV/eAAC+ player MP4/H.264 player Document viewer Photo viewer Organizer Voice memo/dial Predictive text input',"b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~35.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Android 2.3.4 (Gingerbread)',b'Qualcomm MSM7227-1 Snapdragon S1',b'600 MHz ARM 11',b'Adreno 200',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',,,b'480p@24fps',,,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1420 mAh battery',,b'Black',b'About 120 EUR',,b'3.15 MP',,,,,,,,,,,,,,,b'0.96 W/kg (head) \xc2\xa0 \xc2\xa0 1.11 W/kg (body)',,,,,,,,b'Up to 9 h 16 min (2G) / Up to 8 h (3G)',b'Up to 720 h (3G)',,,b'QWERTY',,,,,,,,,,,,,
b'motorola',b'Motorola SPICE Key XT317',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-spice-key-xt317.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Moto Switch UI',b'HSDPA 850 / 2100 - SIM 1 only',b'No',,,b'HSPA 7.2/0.384 Mbps',"b'2011, July'",b'Discontinued',b'116.5 x 58 x 13.5 mm (4.59 x 2.28 x 0.53 in)',b'110 g (3.88 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'MP3/WAV/eAAC+ player MP4/H.264 player Document viewer Photo viewer Organizer Voice memo/dial Predictive text input',"b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~35.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Android 2.3 (Gingerbread)',b'Qualcomm MSM7227-1 Snapdragon S1',b'600 MHz ARM 11',b'Adreno 200',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',,,b'480p@24fps',,,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1420 mAh battery',,"b'Black, White'",b'About 100 EUR',,b'3.15 MP',,,,,,,,,,,,,,,b'0.96 W/kg (head) \xc2\xa0 \xc2\xa0 1.11 W/kg (body)',,,,,,,,b'Up to 7 h (2G) / Up to 5 h (3G)',b'Up to 520 h (2G) / Up to 500 h (3G)',,,b'QWERTY',,,,,,,,,,,,,
b'motorola',b'Motorola SPICE Key',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-xt316-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Moto Switch UI',b'HSDPA 850 / 1900',b'No',,,b'HSPA 7.2/0.384 Mbps',"b'2011, July. Released 2011, Q3'",b'Discontinued',b'116.5 x 58 x 13.5 mm (4.59 x 2.28 x 0.53 in)',b'110 g (3.88 oz)',b'Mini-SIM',b'MP3/WAV/eAAC+ player MP4/H.264 player Document viewer Photo viewer Organizer Voice memo/dial Predictive text input',"b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~35.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Android 2.3 (Gingerbread)',b'Qualcomm MSM7227-1 Snapdragon S1',b'600 MHz ARM 11',b'Adreno 200',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',,,b'480p@24fps',,,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1420 mAh battery',,b'Black',b'About 100 EUR',,b'3.15 MP',,,,,,,,,,,,,,,b'0.96 W/kg (head) \xc2\xa0 \xc2\xa0 1.11 W/kg (body)',,,,,,,,b'Up to 9 h 16 min (2G) / Up to 8 h (3G)',b'Up to 720 h (3G)',,,b'QWERTY',,,,,,,,,,,,,
b'motorola',b'Motorola MILESTONE 3 XT860',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-milestone-3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Touch sensitive controls',b'HSDPA 850 / 1900 / 2100',b'HDMI port MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264/DivX/XviD player Document editor Photo viewer/editor Organizer Voice memo/dial/commands Predictive text input (Swype)',,,b'HSPA 14.4/5.76 Mbps',"b'2011, August. Released 2011, September'",b'Discontinued',b'123.3 x 64.1 x 12.9 mm (4.85 x 2.52 x 0.51 in)',b'184 g (6.49 oz)',b'Mini-SIM',,b'TFT',"b'4.0 inches, 44.1 cm2 (~55.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~275 ppi density)'","b'Android 2.3.4 (Gingerbread), not upgradable to 4.1 (Jelly Bean)'",b'TI OMAP 4430',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX540',b'microSDHC (dedicated slot)',b'8GB 512MB RAM',,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1540 mAh battery',,b'Black',b'About 180 EUR',,"b'8 MP, AF'",,,"b'ME863, XT860'",,,,,,,,,,b'VGA',,b'0.77 W/kg (head) \xc2\xa0 \xc2\xa0 1.46 W/kg (body)',b'Corning Gorilla Glass',,,,,,,b'Up to 9 h 20 min',b'Up to 240 h',,,b'QWERTY',,,,,,,,,,,,,
b'motorola',b'Motorola DROID 3',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-3.jpg',b'GSM / CDMA / HSPA / EVDO',b'GSM 850 / 900 / 1800 / 1900',b'CDMA 800 / 1900',b'HSDPA 850 / 1900 / 2100',b'CDMA2000 1xEV-DO',,,"b'EV-DO Rev.A 3.1 Mbps, HSPA'","b'2011, July. Released 2011, July'",b'Discontinued',b'124 x 64 x 13 mm (4.88 x 2.52 x 0.51 in)',b'167 g (5.89 oz)',b'Mini-SIM',b'HDMI port MP3/WAV/eAAC+ player MP4/H.264/WMV player Quickoffice document editor Photo viewer/editor Organizer Voice memo/dial Predictive text input',b'TFT',"b'4.0 inches, 44.1 cm2 (~55.6% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~275 ppi density)'","b'Android 2.3 (Gingerbread), not upgradable to 4.1 (Jelly Bean)'",b'TI OMAP 4430',b'Dual-core 1GHz Cortex-A9',b'PowerVR SGX540',b'microSDHC (dedicated slot)',b'16GB 512MB RAM',,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1540 mAh battery',,b'Black',b'About 200 EUR',,"b'8 MP, AF'",,,"b'XT862, XT860'",,,,,,,,,,b'VGA',,b'0.77 W/kg (head) \xc2\xa0 \xc2\xa0 1.46 W/kg (body)',,,,,,,,b'Up to 9 h 16 min',b'Up to 300 h',,,b'QWERTY',,,,,,,,,,,,,
b'motorola',b'Motorola Triumph',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-triumph-new.jpg',b'CDMA / EVDO',b'CDMA 800 / 1900',b'Touch sensitive controls',b'CDMA2000 1xEV-DO',b'HDMI port MP3/WAV/WMA/AAC+ player MP4/WMV/H.264 player Document viewer Photo viewer/editor Organizer Voice memo/dial/commands Predictive text input',,,b'EV-DO Rev.A 3.1 Mbps',"b'2011, June. Released 2011, July'",b'Discontinued',b'121.9 x 63.5 x 10.2 mm (4.80 x 2.5 x 0.40 in)',b'143 g (5.04 oz)',b'Mini-SIM',,b'TFT',"b'4.1 inches, 47.8 cm2 (~61.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~228 ppi density)'",b'Android 2.2 (Froyo)',b'Qualcomm MSM8655 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',b'microSDHC (dedicated slot)',b'2GB 512MB RAM',,b'LED flash',b'720p@30fps',,,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1400 mAh battery',,b'Black',b'About 210 EUR',,"b'5 MP, AF'",,,,,,,,,,,,,b'VGA',,b'1.20 W/kg (head) \xc2\xa0 \xc2\xa0 1.09 W/kg (body)',,,,,,,,b'Up to 8 h 20 min',b'Up to 300 h',,,,,,,,,,"b'HTML, Adobe Flash Lite'",,,,,,
b'motorola',b'Motorola Photon 4G MB855',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-photon-4g.jpg',b'GSM / CDMA / HSPA / EVDO',b'CDMA 800 / 1900',b'GSM 850 / 900 / 1800 / 1900',b'CDMA2000 1xEV-DO',b'HSDPA 850 / 1900 / 2100',,,"b'EV-DO Rev.A 3.1 Mbps, HSPA'","b'2011, June. Released 2011, August'",b'Discontinued',b'126.9 x 66.9 x 12.2 mm (5.00 x 2.63 x 0.48 in)',b'158 g (5.57 oz)',b'Mini-SIM',b'HDMI port MP3/WAV/WMA/AAC+ player MP4/WMV/H.264 player Quickoffice document viewer Photo viewer/editor Organizer Voice memo/dial/commands Predictive text input (Swype)',b'TFT',"b'4.3 inches, 51.0 cm2 (~60.0% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'","b'Android 2.3 (Gingerbread), not upgradable to 4.1 (Jelly Bean)'",b'Nvidia Tegra 2 AP20H',b'Dual-core 1.0 GHz Cortex-A9',b'ULP GeForce',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,b'Dual-LED flash',b'720p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot; WiMAX 802.16 e'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1700 mAh battery',,b'Black',b'About 270 EUR',,"b'8 MP, AF'",,,,,,,,,,,,,b'VGA',,b'0.93 W/kg (head) \xc2\xa0 \xc2\xa0 0.91 W/kg (body)',b'Corning Gorilla Glass',,,,,,,b'Up to 10 h 40 min (2G) / Up to 9 h 10 min (3G)',b'Up to 288 h (2G) / Up to 312 h (3G)',,,,,,,,,,"b'HTML, Adobe Flash'",b'Up to 200 h',b'Up to 10 h',,,,
b'motorola',b'Motorola EX232',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-ex232.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'Dust/water resistant',b'UMTS 850 / 2100',"b'Secondary OLED display, 96 x 16 pixels, 0.7 inches'",,,"b'Yes, 384 kbps'","b'2011, July. Released 2011, July'",b'Discontinued',"b'105 x 58.4 x 12.9 mm, 88 cc (4.13 x 2.30 x 0.51 in)'",b'95 g (3.35 oz)',b'Mini-SIM',b'SNS integration MP3/WAV/eAAC+ player MP4/H.264 player Organizer Voice memo Predictive text input',"b'TFT resistive touchscreen, 16M colors'","b'2.8 inches, 24.3 cm2 (~39.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,b'microSDHC (dedicated slot)',"b'64MB ROM, 128MB RAM'",,,b'Yes',,,,b'Yes',b'Yes',b'No',"b'2.1, A2DP, EDR'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 910 mAh battery',,"b'White, Black'",b'About 150 EUR',,b'2 MP',,,,,,,,,,,,,,,,,,,,,,,b'Up to 4 h 30 min',b'Up to 200 h',,,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,,,,,,,
b'motorola',b'Motorola WILDER',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-wilder.jpg',b'GSM',b'GSM 900 / 1800',b'Dust/water resistant',,"b'Secondary OLED display, 96 x 16 pixels, 0.7 inches'",,,,"b'2011, June. Released 2011, July'",b'Discontinued',b'105 x 48.4 x 12.9 mm (4.13 x 1.91 x 0.51 in)',b'92 g (3.25 oz)',b'Mini-SIM',b'SNS integration MP3/WAV/eAAC+ player MP4/H.264 player Organizer Voice memo Predictive text input',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~47.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,b'Qualcomm ESC6240',,,b'microSDHC (dedicated slot)',"b'64MB RAM, 128MB ROM'",,,b'Yes',,,,b'Yes',b'Yes',b'No',"b'2.1, A2DP, EDR'",b'No',,b'FM radio',b'microUSB 2.0',b'',b'Removable Li-Ion 910 mAh battery',,"b'Licorice and Saffron, Licorice and Classic Gray'",b'About 60 EUR',,b'2 MP',,,,,,,,,,,,,,,b'1.02 W/kg (head) \xc2\xa0 \xc2\xa0 0.78 W/kg (body)',,,,,,,,b'Up to 9 h 40 min',b'Up to 255 h',b'Yes',b'Yes',,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,,,,
b'motorola',b'Motorola MOTO MT870',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-mt870.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'HDMI port MP3/WAV/AAC+/WMA player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo/dial Predictive text input',b'TD-SCDMA',,,,b'HSPA',"b'2011, June. Released 2011, Q3'",b'Discontinued',b'123 x 64.8 x 13.2 mm (4.84 x 2.55 x 0.52 in)',b'149 g (5.26 oz)',b'Mini-SIM',,b'TFT',"b'4.0 inches, 44.1 cm2 (~55.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~275 ppi density)'",b'Android 2.3 (Gingerbread)',b'Nvidia Tegra 2 AP20H',b'Dual-core 1.0 GHz Cortex-A9',b'ULP GeForce',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,b'Dual-LED flash',b'720p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1880 mAh battery',,"b'Cloud gray, Light gold'",b'About 180 EUR',,"b'8 MP, AF'",,,,,,,,,,,,,b'VGA',,,,,,,,,,b'Up to 15 h',b'Up to 290 h',b'Class 12',b'Class 12',,,,,,,,,,,,,,
b'motorola',b'Motorola MOTO MT620',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-mt620.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'CMMB mobile TV MP3/WAV/AAC+ player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo/dial Predictive text input',b'TD-SCDMA',,,,b'HSPA',"b'2011, May. Released 2011, Q3'",b'Discontinued',b'122 x 60 x 12.4 mm (4.80 x 2.36 x 0.49 in)',b'125 g (4.41 oz)',b'Mini-SIM',,"b'TFT, 256K colors'","b'3.1 inches, 28.6 cm2 (~39.1% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~186 ppi density)'","b'Android-based, OMS 2.5'",,b'806 MHz Marvell PXA920',,b'microSDHC (dedicated slot)',b'512MB 256MB RAM',,b'LED flash',b'480p@24fps',,,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1390 mAh battery',,"b'White, Green, Black'",b'About 120 EUR',,"b'5 MP, AF'",,,,,,,,,,,,,b'VGA',,,,,,,,,,b'Up to 8 h 20 min',b'Up to 360 h',b'Class 10',b'Class 10',b'QWERTY',,,,,,,"b'WAP 2.0/xHTML, HTML, Adobe Flash Lite'",,,,,,
b'motorola',b'Motorola Milestone XT883',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-milestone-xt883.jpg',b'GSM / CDMA / HSPA / EVDO',b'GSM 850 / 900 / 1800 / 1900',b'CDMA 800 / 1900',b'HSDPA 850 / 1900 / 2100',b'CDMA2000 1xEV-DO',,,"b'HSPA, EV-DO Rev.A 3.1 Mbps'","b'2011, June. Released 2011, Q3'",b'Discontinued',b'123.3 x 64.1 x 12.9 mm (4.85 x 2.52 x 0.51 in)',b'184 g (6.49 oz)',b'Mini-SIM',b'MP3/WAV/WMA/AAC+ player MP4/H.264 player Quickoffice document editor Photo viewer/editor Organizer Voice memo/dial Predictive text input',b'TFT',"b'4.0 inches, 44.1 cm2 (~55.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~275 ppi density)'",b'Android 2.3 (Gingerbread)',b'TI OMAP 4430',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX540',b'microSDHC (dedicated slot)',b'16GB 512MB RAM',,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1500 mAh battery',,b'Black',b'About 230 EUR',,"b'8 MP, AF'",,,,,,,,,,,,,b'VGA',,,,,,,,,,b'Up to 4 h 40 min',b'Up to 165 h',,,b'QWERTY',,,,,,,,,,,,,
b'motorola',b'Motorola MOTO XT882',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-xt882.jpg',b'GSM / CDMA / EVDO',b'CDMA 800 - SIM 1',b'GSM 900 / 1800 / 1900 - SIM 2',b'CDMA2000 1xEV-DO',b'MOTOBLUR UI',,,b'EV-DO Rev.A 3.1 Mbps',"b'2011, May. Released 2011, Q3'",b'Discontinued',b'122.1 x 62.5 x 13.1 mm (4.81 x 2.46 x 0.52 in)',b'136.5 g (4.80 oz)',b'Mini-SIM',b'HDMI port MP3/WAV/WMA/AAC+ player MP4/H.264 player Quickoffice document editor Photo viewer/editor Organizer Voice memo/dial Predictive text input',b'TFT',"b'4.0 inches, 44.1 cm2 (~57.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~275 ppi density)'",b'Android 2.3 (Gingerbread)',b'Nvidia Tegra 2 AP20H',b'Dual-core 1.0 GHz Cortex-A9',b'ULP GeForce',b'microSDHC (dedicated slot)',b'8GB 512MB RAM',,b'Dual-LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1880 mAh battery',,"b'Electric magic black, White beam'",b'About 230 EUR',,"b'8 MP, AF'",,,,,,,,,,,,,b'VGA',,,,,,,,,,b'Up to 8 h 20 min',b'Up to 200 h',,,,,,,,,,"b'HTML, Adobe Flash'",,,,,,
b'motorola',b'Motorola MOTO XT316',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-xt316-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',b'HSDPA 850 / 2100',b'MP3/WAV/eAAC+ player MP4/H.264 player Document viewer Photo viewer Organizer Voice memo/dial Predictive text input',,,b'HSPA 7.2/0.384 Mbps',"b'2011, June. Released 2011, July'",b'Discontinued',b'116.5 x 58 x 13.5 mm (4.59 x 2.28 x 0.53 in)',b'110 g (3.88 oz)',b'Mini-SIM',,"b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~35.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'","b'Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)'",b'Qualcomm MSM7227-1 Snapdragon S1',b'600 MHz ARM 11',b'Adreno 200',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',,,b'480p@24fps',,,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1420 mAh battery',,b'Black',b'About 50 EUR',,b'3.15 MP',,,,,,,,,,,,,,,b'0.96 W/kg (head) \xc2\xa0 \xc2\xa0 1.11 W/kg (body)',,,,,,,,b'Up to 8 h (3G)',b'Up to 648 h (3G)',,,b'QWERTY',,,,,,,,,,,,,
