Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Dual,Price,,Triple,Stand-by,Talk time,Features_1,Protection,_1,_1_1,Models,Build,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Dual_1,Music play,Infrared port,Keyboard,Browser,Alert types,Clock,Alarm,SAR EU,SAR,Stand-by_1,Talk time_1,128GB 6GB RAM
b'celkon',b'Celkon A86',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a86.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, March. Released 2013, March'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.5 inches, 36.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3.6 (Gingerbread)',b'Mediatek MT6515M',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'512MB 512MB RAM',b'3.15 MP',,b'Yes',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',"b'Accelerometer, proximity'",b'Li-Ion 1400 mAh battery',,"b'Black, White'",,,b'Flashlight',,b'Up to 145 h',b'Up to 4 h',,,b'No',,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A69',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a69.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, March. Released 2013, March'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 2.3.6 (Gingerbread)',b'Spreadtrum 6820',b'1.0 GHz',,b'microSDHC (dedicated slot)',b'512MB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'Accelerometer',b'Li-Ion 1500 mAh battery',,"b'Black, White'",,,b'Flashlight',,b'Up to 220 h',b'Up to 3 h',,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A67',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a67.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, March. Released 2013, March'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.2 inches, 30.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.0 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'512MB 512MB RAM',b'2 MP',,b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'Accelerometer',b'Li-Ion 1350 mAh battery',,"b'Black, White'",,,,,b'Up to 240 h',b'Up to 3 h 20 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A98',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a98.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',b'2013. Released 2013',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'1.0 GHz',,b'microSDHC (dedicated slot)',,b'3.15 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'Accelerometer',b'Li-Ion 1800 mAh battery',,b'Black',,,,,b'Up to 180 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A225',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a225.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',b'2013. Released 2013',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.7 inches, 60.9 cm2'","b'480 x 854 pixels, 16:9 ratio (~208 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',,b'8 MP',,b'Yes',b'Yes',b'',b'Yes',,b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',b'No',b'FM radio',b'Proprietary',b'Accelerometer',b'Li-Ion 2100 mAh battery',,b'Black',,b'About 140 EUR',,,b'Up to 180 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon C7050',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c7050.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 47.6 cm2'","b'320 x 480 pixels, 3:2 ratio (~144 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'2 MP',,b'Yes',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion 1200 mAh, removable'",,b'Black',,b'About 40 EUR',b'Flashlight',,b'Up to 150 h',b'Up to 4 h 10 min',,,b'No',b'Auto call record Reject by SMS Audio/video player',,,b'Yes',b'Yes',b'2000 contacts',b'30 entries',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C7070',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c7070.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.5 inches, 36.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'2 MP',,b'Yes',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion 1200 mAh, removable'",,b'Black',,b'About 40 EUR',b'Flashlight',,b'Up to 150 h',b'Up to 4 h 10 min',,,b'No',b'Auto call record Reject by SMS Audio/video player',,,b'Yes',b'Yes',b'2000 contacts',b'30 entries',"b'SMS, MMS, Email'",b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C44 Star',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c44-star.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion 1800 mAh, removable'",,b'Black',,b'About 20 EUR',b'Flashlight',,b'Up to 180 h',b'Up to 6 h',,,b'No',b'Auto call record Reject by SMS Audio/video player',,,b'Yes',b'No',b'500 contacts',b'20 entries',b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C54',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c54.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion 1500 mAh, removable'",,b'Black',,b'About 30 EUR',b'Flashlight',,b'Up to 150 h',b'Up to 5 h',,,b'No',b'Auto call record Reject by SMS Audio/video player',,,b'Yes',b'No',b'500 contacts',b'20 entries',b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon GC10',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-gc10.jpg',b'GSM / CDMA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.6 inches, 20.9 cm2'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',b'Li-Ion 1000 mAh battery',,b'Black',,b'About 40 EUR',b'CDMA 800',,,,,,b'Flashlight',b'Auto call record Reject by SMS Audio/video player',,,b'Yes',b'No',b'500 contacts',b'20 entries',b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C3333',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c3333.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, February. Released 2013, February'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.6 inches, 20.9 cm2'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'No',,,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio; built-in antenna',b'Proprietary',b'',"b'Li-Ion 3000 mAh, removable'",,"b'Black/Red, Gray'",,b'About 30 EUR',b'Flashlight',,b'Up to 240 h',b'Up to 6 h 40 min',,,b'No',b'Auto call record reject by SMS audio/video player',,,b'Yes',b'No',b'1000 contacts',b'20 entries',b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C356',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c356.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, February. Released 2013, February'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2'",b'176 x 220 pixels (~157 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'Yes',,b'No',,,b'Yes',,b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion 1100 mAh, removable'",,"b'Black/Red, Black/Yellow, White'",,b'About 10 EUR',b'Flashlight',,b'Up to 150 h',b'Up to 3 h 20 min',,,b'No',b'Auto call record reject by SMS audio/video player',,,b'No',b'No',b'300 contacts',b'20 entries',b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C355',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c355.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, February. Released 2013, February'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.77 inches, 9.9 cm2'",b'128 x 160 pixels (~116 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'Yes',,b'No',,,b'Yes',,b'No',b'Yes',b'No',b'No',b'No',b'Proprietary',b'',"b'Li-Ion 1100 mAh, removable'",,"b'Black/Red, Black/Yellow, Black/Silver'",,b'About 10 EUR',b'Flashlight',,b'Up to 180 h',b'Up to 4 h',,,b'No',b'Auto call record reject by SMS audio/video player',,,b'No',b'No',b'500 contacts',b'20 entries',b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon A75',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a75.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2013, February. Released 2013, February'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.5 inches, 36.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3.5 (Gingerbread)',,b'1.0 GHz',,b'microSDHC (dedicated slot)',,b'2 MP',,b'Yes',,,b'Yes',,b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'Accelerometer',b'Li-Ion 1400 mAh battery',,"b'Black, White'",,,b'No',,b'Up to 150 h',b'Up to 5 h',,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A59',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a59.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, February. Released 2013, February'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 47.6 cm2'","b'320 x 480 pixels, 3:2 ratio (~144 ppi density)'",b'Android 2.3.6 (Gingerbread)',,b'1.0 GHz',,b'microSDHC (dedicated slot)',,b'2 MP',,b'Yes',b'Yes',b'',b'Yes',,b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'Accelerometer',b'Li-Ion 1400 mAh battery',,"b'Black, White'",,,,,b'Up to 150 h',b'Up to 5 h',,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A220',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a220.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, February. Released 2013, February'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.63 inches, 59.1 cm2'","b'480 x 853 pixels, 16:9 ratio (~211 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'1.0 GHz',,b'microSDHC (dedicated slot)',,b'5 MP',,b'Yes',b'Yes',b'',b'Yes',,b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',b'No',b'FM radio',b'Proprietary',b'Accelerometer',b'Li-Ion 2000 mAh battery',,"b'Black, Gray'",,b'About 120 EUR',,,b'Up to 180 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A27',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a27.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, February. Released 2013, February'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.63 inches, 59.1 cm2'","b'480 x 853 pixels, 16:9 ratio (~211 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'1.0 GHz',,b'microSDHC (dedicated slot)',,b'8 MP',,b'Yes',b'Yes',b'',b'Yes',,b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',b'No',b'FM radio',b'Proprietary',b'Accelerometer',b'Li-Ion 1800 mAh battery',,"b'Blue, Black, White'",,b'About 130 EUR',,,b'Up to 180 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A79',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a79.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',,b'HSPA',"b'2013, January. Released 2013, January'",b'Discontinued',b'115 x 62 x 13 mm (4.53 x 2.44 x 0.51 in)',b'98 g (3.46 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.5 inches, 38.1 cm2 (~53.4% screen-to-body ratio)'","b'320 x 420 pixels, 4:3 ratio (~151 ppi density)'",b'Android 2.3.5 (Gingerbread)',,b'Dual-core 1.0 GHz',,b'microSDHC (dedicated slot)',,b'3.15 MP',,b'Yes',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1300 mAh battery',,b'Black',,b'About 70 EUR',b'No',,b'Up to 400 h',b'Up to 3 h',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A83',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a83.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2012, December. Released 2012, December'",b'Discontinued',b'113.9 x 63.4 x 14.4 mm (4.48 x 2.50 x 0.57 in)',b'103 g (3.63 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.2 inches, 31.8 cm2 (~44.1% screen-to-body ratio)'","b'320 x 420 pixels, 4:3 ratio (~165 ppi density)'",b'Android 2.3 (Gingerbread)',,b'1.0 GHz',,b'microSDHC (dedicated slot)',,b'2 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1450 mAh battery',,"b'White, Black'",,b'About 50 EUR',,,b'Up to 150 h',b'Up to 5 h',,,,,,,b'Yes',b'No',,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A77',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a77.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2012, December. Released 2012, December'",b'Discontinued',b'118 x 61 x 13.5 mm (4.65 x 2.40 x 0.53 in)',b'104 g (3.67 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.5 inches, 38.1 cm2 (~52.9% screen-to-body ratio)'","b'320 x 420 pixels, 4:3 ratio (~151 ppi density)'",b'Android 2.3 (Gingerbread)',,b'1.0 GHz',,b'microSDHC (dedicated slot)',,b'2 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1300 mAh battery',,"b'White, Black'",,b'About 50 EUR',,,b'Up to 130 h',b'Up to 4 h 45 min',,,,,,,b'Yes',b'No',,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon CT 9',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-ct9.jpg',b'No cellular connectivity',b'N/A',,,,"b'2012, December. Released 2012, December'",b'Discontinued',b'239 x 146 x 13 mm (9.41 x 5.75 x 0.51 in)',b'450 g (0.99 lb)',b'No',b'TFT',"b'9.0 inches, 230.5 cm2 (~66.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~104 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'1.2 GHz Cortex-A9',,b'microSDHC (dedicated slot)',,b'Yes',,b'Yes',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',b'Yes',b'No',b'No',b'No',b'Proprietary',b'Accelerometer',"b'Li-Ion 5000 mAh, non-removable'",,b'White/Black',,b'About 100 EUR',b'No',,b'Up to 100 h',b'Up to 3 h (media player)',,,b'HDMI port',,,,b'No',b'No',,,,,,,,b'Yes',,,,,,,,,,
b'celkon',b'Celkon A200',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-A200.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100 / 1800',,b'HSPA',"b'2012, December. Released 2012, December'",b'Discontinued',b'130 x 66.6 x 10.8 mm (5.12 x 2.62 x 0.43 in)',b'147 g (5.19 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.3 inches, 52.6 cm2 (~60.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'Dual-core 1.0 GHz',,b'microSDHC (dedicated slot)',,b'5 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Ion 1500 mAh battery',,"b'Black, White'",,b'About 120 EUR',,,b'Up to 200 h',b'Up to 4 h 10 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon C19',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c19.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2012, December. Released 2012, December'",b'Discontinued',b'121.5 x 52.2 x 11.5 mm (4.78 x 2.06 x 0.45 in)',b'85 g (3.00 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~28.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',"b'Stereo FM radio, recording'",b'Proprietary',b'',"b'Li-Ion 1400 mAh, removable'",,"b'Black/Gray, White/Red'",,,b'Flashlight',,b'Up to 250 h',b'Up to 5 h',,,b'No',b'Auto call record Audio/video player',,,b'No',b'No',b'1000 entries',b'Yes',b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon A900',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a900.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2012, November. Released 2012, November'",b'Discontinued',b'152.8 x 81.7 x 10.2 mm (6.02 x 3.22 x 0.40 in)',b'185 g (6.53 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'5.0 inches, 71.2 cm2 (~57.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",b'Android 2.3.6 (Gingerbread)',,b'1.0 GHz',,b'microSDHC (dedicated slot)',,b'5 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 2000 mAh battery',,b'Black',,b'About 120 EUR',b'MP3/WAV/eAAC player MP4/H.264 player Document viewer Photo viewer/editor',,b'Up to 350 h',b'Up to 8 h 20 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A85',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a85.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2012, October. Released 2012, October'",b'Discontinued',b'110 x 56 x 8 mm (4.33 x 2.20 x 0.31 in)',b'125 g (4.41 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.5 inches, 36.5 cm2 (~59.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3.9 (Gingerbread)',,b'1.0 GHz',,b'microSDHC (dedicated slot)',b'512MB 256MB RAM',b'3.15 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Ion 1200 mAh battery',,b'White',,b'About 60 EUR',b'MP3/WAV/eAAC player MP4/H.264 player Document viewer Photo viewer/editor',,b'Up to 150 h',b'Up to 5 h',,,,,,,b'Yes',b'No',,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A22',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a22.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2012, September. Released 2012, September'",b'Discontinued',b'131 x 67 x 9.9 mm (5.16 x 2.64 x 0.39 in)',b'145 g (5.11 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.5 inches, 55.8 cm2 (~63.6% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',,b'Dual-core 1.0 GHz',,b'microSDHC (dedicated slot)',,"b'8 MP, AF'",b'LED flash',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 2000 mAh battery',,b'White',,b'About 130 EUR',b'MP3/WAV/eAAC player MP4/H.264 player Document viewer Photo viewer/editor',,b'Up to 400 h',b'Up to 9 h 10 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon CT 2',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-ct2.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2012, September. Released 2012, Q4'",b'Discontinued',b'194 x 120 x 11.6 mm (7.64 x 4.72 x 0.46 in)',b'-',b'Mini-SIM',b'TFT',"b'7.0 inches, 139.5 cm2 (~59.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'1.0 GHz Cortex-A8',,b'microSDHC (dedicated slot)',,b'Yes',,b'Yes',,,"b'Yes, with stereo speakers'",b'Yes',b'Wi-Fi 802.11 b/g',b'Yes',b'Yes',b'No',b'No',b'Proprietary',b'Accelerometer',"b'Li-Ion 3000 mAh, non-removable'",,b'Black',,b'About 100 EUR',b'No',,b'Up to 100 h',b'3 h (media player)',,,b'HDMI port MP4/H.264 player MP3/WAV/AAC/Flac player Photo/video editor Document viewer',,,,b'No',b'No',,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon C52',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c52.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2012, September. Released 2012, Q4'",b'Discontinued',b'118.1 x 50.5 x 12.7 mm (4.65 x 1.99 x 0.5 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~29.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'Wireless FM radio (no wired headphones required)',b'Proprietary',b'',"b'Li-Ion 1000 mAh, removable'",,b'White/Red',,b'About 30 EUR',b'No',,b'Up to 400 h',b'Up to 4 h',,,b'Audio/video player Auto call record',,,,b'Yes',b'No',b'300 entries',b'Yes',b'SMS',b'Yes',b'No',,,,,,,,,,,,,
